RefId,IsBadBuy
73377,0.100474309
73378,0.061228169
73379,0.085372193
73380,0.034221432
73381,0.088633656
73382,0.057468195
73383,0.094328591
73384,0.091157572
73385,0.045936881
73386,0.043376412
73387,0.042095703
73388,0.094612622
73389,0.048604679
73390,0.057157335
73391,0.052516374
73392,0.095727863
73393,0.050916439
73394,0.115874026
73395,0.057076418
73396,0.110658948
73397,0.06298894
73398,0.031225497
73399,0.107516612
73400,0.131944775
73401,0.041738357
73402,0.07322266
73403,0.091470189
73404,0.095279737
73405,0.107828282
73406,0.017551308
73407,0.753881474
73408,0.008525654
73409,0.067553285
73410,0.051525235
73411,0.019337113
73412,0.070869586
73413,0.097032865
73414,0.756670038
73415,0.037939526
73416,0.044149778
73417,0.731867717
73418,0.702211045
73419,0.747182544
73420,0.019672899
73421,0.061318121
73422,0.703452852
73423,0.085266639
73424,0.720998566
73425,0.076902199
73426,0.046800169
73427,0.011880895
73428,0.025330021
73429,0.063777401
73430,0.044528735
73431,0.076471537
73432,0.01671372
73433,0.065084107
73434,0.080389787
73435,0.061317554
73436,0.054701483
73437,0.070118317
73438,0.012491977
73439,0.049114475
73440,0.642412212
73441,0.121084942
73442,0.059013197
73443,0.050120566
73444,0.06109646
73445,0.085477042
73446,0.064734496
73447,0.103763669
73448,0.059218216
73449,0.086830171
73450,0.079839193
73451,0.098915059
73452,0.122101473
73453,0.06821185
73454,0.093683674
73455,0.13080629
73456,0.122867074
73457,0.076612269
73458,0.611771438
73459,0.079831564
73460,0.120991546
73461,0.687487328
73462,0.086322577
73463,0.121095284
73464,0.124977027
73465,0.066700422
73466,0.115504387
73467,0.731586267
73468,0.094362385
73469,0.111188363
73470,0.053128484
73471,0.150807446
73472,0.11872092
73473,0.144763967
73474,0.079284885
73475,0.073106021
73476,0.119261715
73477,0.728611628
73478,0.092018476
73479,0.088329068
73480,0.743303289
73481,0.081939105
73482,0.136573648
73483,0.130900597
73484,0.026221165
73485,0.077201287
73486,0.765897292
73487,0.026812367
73488,0.044017139
73489,0.048245292
73490,0.104686346
73491,0.765897292
73492,0.098540727
73493,0.650708984
73494,0.096035204
73495,0.104679109
73496,0.089084901
73497,0.090820069
73498,0.77188031
73499,0.070064173
73500,0.076671873
73501,0.099435443
73502,0.064111202
73503,0.117068863
73504,0.107591322
73505,0.075720658
73506,0.104186675
73507,0.7362399
73508,0.100433353
73509,0.138747186
73510,0.092100984
73511,0.041012571
73512,0.103044221
73513,0.119143072
73514,0.111362961
73515,0.077340112
73516,0.025026424
73517,0.100527839
73518,0.11687646
73519,0.084465138
73520,0.652831115
73521,0.106451879
73522,0.115769164
73523,0.081865207
73524,0.723383462
73525,0.067286185
73526,0.080648605
73527,0.096174287
73528,0.105573388
73529,0.077496647
73530,0.061967761
73531,0.085539908
73532,0.10393194
73533,0.068476261
73534,0.050618766
73535,0.072054445
73536,0.093981003
73537,0.790943197
73538,0.049941805
73539,0.052512508
73540,0.103727
73541,0.020922428
73542,0.100734524
73543,0.059020126
73544,0.122162261
73545,0.071344896
73546,0.062416541
73547,0.0741353
73548,0.131284146
73549,0.740385098
73550,0.67333591
73551,0.061496534
73552,0.12184622
73553,0.094555769
73554,0.110034911
73555,0.054736134
73556,0.110408006
73557,0.06572047
73558,0.08869602
73559,0.051705832
73560,0.677718217
73561,0.065903417
73562,0.136015569
73563,0.060502761
73564,0.101083223
73565,0.065425897
73566,0.744773804
73567,0.655985021
73568,0.141070939
73569,0.108803997
73570,0.080935339
73571,0.154829766
73572,0.061770099
73573,0.093048807
73574,0.065385677
73575,0.090364619
73576,0.069853925
73577,0.104915564
73578,0.062422896
73579,0.141455347
73580,0.089647542
73581,0.749715904
73582,0.0748524
73583,0.107487925
73584,0.5
73585,0.150227223
73586,0.091081033
73587,0.841919274
73588,0.112787845
73589,0.175920332
73590,0.108037356
73591,0.118821959
73592,0.101418656
73593,0.098073512
73594,0.097677373
73595,0.121921047
73596,0.844153939
73597,0.174691445
73598,0.121674483
73599,0.159153599
73600,0.159420957
73601,0.170848431
73602,0.097000661
73603,0.169834264
73604,0.150887334
73605,0.117880239
73606,0.082255445
73607,0.177774484
73608,0.135426433
73609,0.2019309
73610,0.12368009
73611,0.5
73612,0.840924565
73613,0.1312649
73614,0.153246963
73615,0.178189429
73616,0.149326047
73617,0.082371011
73618,0.164298017
73619,0.192349745
73620,0.130042042
73621,0.103664424
73622,0.139830888
73623,0.140555738
73624,0.130594078
73625,0.138858359
73626,0.134427543
73627,0.112601207
73628,0.135429142
73629,0.109063051
73630,0.186838373
73631,0.142254349
73632,0.5
73633,0.18356903
73634,0.5
73635,0.5
73636,0.19818586
73637,0.097762699
73638,0.11346436
73639,0.127298639
73640,0.121498335
73641,0.109681044
73642,0.134628457
73643,0.5
73644,0.159483929
73645,0.171392398
73646,0.831064933
73647,0.092288699
73648,0.149523607
73649,0.833406659
73650,0.771403255
73651,0.131548029
73652,0.767601281
73653,0.825027163
73654,0.778473894
73655,0.824637147
73656,0.825227528
73657,0.758319225
73658,0.776922647
73659,0.79939347
73660,0.823530977
73661,0.789291061
73662,0.809362743
73663,0.83273925
73664,0.916772768
73665,0.769616711
73666,0.188480099
73667,0.174106222
73668,0.134631779
73669,0.140403137
73670,0.139347415
73671,0.096665252
73672,0.14437533
73673,0.163099971
73674,0.096129266
73675,0.131235992
73676,0.11095891
73677,0.104731415
73678,0.140200908
73679,0.118627664
73680,0.187889407
73681,0.18616742
73682,0.144494242
73683,0.118852522
73684,0.133374856
73685,0.128180068
73686,0.12666051
73687,0.120406255
73688,0.19399158
73689,0.111630445
73690,0.108387435
73691,0.110506198
73692,0.129349394
73693,0.055504038
73694,0.194458761
73695,0.188284318
73696,0.142568476
73697,0.110774006
73698,0.184020079
73699,0.5
73700,0.191186777
73701,0.124495974
73702,0.079576181
73703,0.173116567
73704,0.181836576
73705,0.12345718
73706,0.212487808
73707,0.146927895
73708,0.112755488
73709,0.12916112
73710,0.115249299
73711,0.120536405
73712,0.127429257
73713,0.091159266
73714,0.169262178
73715,0.130898235
73716,0.141949385
73717,0.161115498
73718,0.125401695
73719,0.108639237
73720,0.083736553
73721,0.12191289
73722,0.796240856
73723,0.079875815
73724,0.5
73725,0.082234611
73726,0.062623439
73727,0.181974194
73728,0.14145666
73729,0.137158135
73730,0.164894437
73731,0.09501077
73732,0.129341908
73733,0.115578354
73734,0.161133972
73735,0.042288111
73736,0.034634386
73737,0.104930351
73738,0.128567351
73739,0.050828637
73740,0.154300587
73741,0.117211672
73742,0.170544213
73743,0.097865094
73744,0.758376778
73745,0.026403647
73746,0.065615487
73747,0.104331857
73748,0.092200514
73749,0.061171217
73750,0.065505942
73751,0.165296709
73752,0.755518203
73753,0.095510381
73754,0.09302385
73755,0.19906352
73756,0.098331155
73757,0.066701422
73758,0.077057776
73759,0.075568456
73760,0.556185021
73761,0.030715129
73762,0.089816903
73763,0.161289684
73764,0.094038044
73765,0.015917246
73766,0.125761794
73767,0.62551764
73768,0.158536894
73769,0.136813166
73770,0.136703361
73771,0.13848705
73772,0.061271581
73773,0.066896475
73774,0.123755766
73775,0.077877994
73776,0.137379094
73777,0.183707919
73778,0.07594456
73779,0.108016183
73780,0.090808515
73781,0.098078304
73782,0.136433147
73783,0.100438063
73784,0.191098174
73785,0.116668973
73786,0.108385501
73787,0.189423544
73788,0.094573124
73789,0.035671645
73790,0.073298015
73791,0.170609866
73792,0.190386438
73793,0.134339251
73794,0.121032477
73795,0.124555826
73796,0.072637344
73797,0.153019792
73798,0.123516647
73799,0.139360162
73800,0.071881113
73801,0.114376942
73802,0.034094546
73803,0.081097271
73804,0.052296313
73805,0.126463953
73806,0.114896487
73807,0.155008822
73808,0.091658592
73809,0.081401686
73810,0.120368843
73811,0.054582446
73812,0.098664715
73813,0.049189096
73814,0.051217224
73815,0.082594279
73816,0.692246914
73817,0.120066462
73818,0.1538538
73819,0.742951332
73820,0.116950994
73821,0.10969361
73822,0.121080304
73823,0.5
73824,0.082196955
73825,0.091827582
73826,0.12428761
73827,0.112340172
73828,0.097246899
73829,0.086254541
73830,0.097460043
73831,0.140368074
73832,0.050974872
73833,0.078806806
73834,0.799453793
73835,0.177310523
73836,0.079846894
73837,0.077453447
73838,0.037518829
73839,0.071854225
73840,0.158357626
73841,0.125117243
73842,0.070240684
73843,0.048289733
73844,0.125071201
73845,0.070929422
73846,0.079204112
73847,0.115464483
73848,0.779166781
73849,0.184573081
73850,0.873500151
73851,0.159690064
73852,0.177709405
73853,0.187554658
73854,0.152508563
73855,0.150908139
73856,0.133907483
73857,0.127409325
73858,0.101157424
73859,0.13712485
73860,0.119687121
73861,0.09175833
73862,0.108664032
73863,0.129551322
73864,0.075427671
73865,0.136087053
73866,0.203780344
73867,0.076413934
73868,0.146838574
73869,0.120660272
73870,0.152432491
73871,0.160445938
73872,0.177564279
73873,0.102234124
73874,0.118490165
73875,0.157125629
73876,0.137565094
73877,0.135310373
73878,0.161891671
73879,0.068712202
73880,0.134953458
73881,0.125997085
73882,0.095123278
73883,0.123962301
73884,0.161330454
73885,0.150903845
73886,0.13102568
73887,0.149703201
73888,0.126176607
73889,0.134345285
73890,0.094621401
73891,0.075317141
73892,0.053600199
73893,0.091987827
73894,0.193765255
73895,0.11180336
73896,0.11896766
73897,0.077263077
73898,0.128877976
73899,0.096920761
73900,0.119218215
73901,0.107486144
73902,0.086335922
73903,0.129145666
73904,0.124126019
73905,0.810060982
73906,0.13804447
73907,0.159297026
73908,0.053296484
73909,0.188664188
73910,0.185391368
73911,0.081602478
73912,0.160244098
73913,0.088101427
73914,0.809753104
73915,0.147724711
73916,0.143404236
73917,0.112711518
73918,0.122021799
73919,0.180250139
73920,0.848516501
73921,0.79788574
73922,0.061161972
73923,0.859308966
73924,0.155385823
73925,0.225339325
73926,0.107316191
73927,0.116758399
73928,0.113443678
73929,0.189947982
73930,0.17700744
73931,0.1635795
73932,0.126847091
73933,0.144542656
73934,0.143469505
73935,0.180184964
73936,0.121240269
73937,0.150109948
73938,0.133417908
73939,0.179333872
73940,0.115255475
73941,0.139700447
73942,0.137170469
73943,0.138966831
73944,0.177221446
73945,0.111423972
73946,0.179180471
73947,0.093232389
73948,0.172315016
73949,0.214657765
73950,0.134877313
73951,0.083952578
73952,0.097774996
73953,0.201449342
73954,0.056754766
73955,0.811240183
73956,0.174371587
73957,0.137757778
73958,0.10087431
73959,0.127425834
73960,0.128035804
73961,0.124651565
73962,0.080772573
73963,0.113711056
73964,0.174621998
73965,0.13604724
73966,0.101473151
73967,0.052306948
73968,0.141454138
73969,0.192075381
73970,0.074805747
73971,0.154926789
73972,0.131431577
73973,0.089309137
73974,0.160525214
73975,0.144519721
73976,0.106987653
73977,0.177238753
73978,0.050462392
73979,0.146373898
73980,0.078880584
73981,0.123117517
73982,0.151987851
73983,0.079945987
73984,0.10810216
73985,0.037693462
73986,0.104524061
73987,0.083280772
73988,0.074537804
73989,0.725592223
73990,0.090761165
73991,0.148976055
73992,0.094405123
73993,0.055381852
73994,0.056238838
73995,0.04777235
73996,0.068500319
73997,0.053923847
73998,0.100950445
73999,0.106260914
74000,0.083240078
74001,0.07602928
74002,0.730371809
74003,0.080464531
74004,0.103743129
74005,0.090000302
74006,0.135379566
74007,0.106845719
74008,0.04959891
74009,0.082881612
74010,0.786328831
74011,0.096010351
74012,0.09704566
74013,0.076710392
74014,0.103590407
74015,0.137672094
74016,0.13514226
74017,0.725773249
74018,0.073507919
74019,0.086006713
74020,0.045410074
74021,0.093021008
74022,0.048552697
74023,0.085338116
74024,0.098396357
74025,0.087901205
74026,0.078216442
74027,0.088693585
74028,0.118676187
74029,0.054010721
74030,0.097708333
74031,0.099833017
74032,0.078858941
74033,0.092970328
74034,0.166553106
74035,0.054744878
74036,0.083026354
74037,0.700039988
74038,0.135465346
74039,0.116847408
74040,0.107579883
74041,0.094771421
74042,0.12453033
74043,0.079475925
74044,0.132659719
74045,0.126874602
74046,0.122569831
74047,0.075152069
74048,0.076622377
74049,0.132507119
74050,0.100975664
74051,0.084230518
74052,0.5
74053,0.09979156
74054,0.056062874
74055,0.148519068
74056,0.113640786
74057,0.079697744
74058,0.062404241
74059,0.074319178
74060,0.5
74061,0.106273395
74062,0.069913405
74063,0.604016316
74064,0.164500122
74065,0.105945676
74066,0.103860061
74067,0.072749551
74068,0.102296514
74069,0.070146405
74070,0.088385239
74071,0.099897379
74072,0.087820227
74073,0.11082339
74074,0.074455985
74075,0.136117426
74076,0.072368745
74077,0.096030765
74078,0.094199832
74079,0.021288864
74080,0.094244187
74081,0.048073943
74082,0.061624393
74083,0.093032837
74084,0.063224071
74085,0.083846616
74086,0.047654232
74087,0.069792425
74088,0.069339779
74089,0.112196621
74090,0.063486163
74091,0.083806029
74092,0.135795494
74093,0.082104004
74094,0.113742649
74095,0.095701114
74096,0.751686424
74097,0.092629034
74098,0.142295058
74099,0.126702126
74100,0.111654518
74101,0.095621743
74102,0.137320079
74103,0.088253706
74104,0.133979268
74105,0.109806074
74106,0.130690023
74107,0.084076198
74108,0.5
74109,0.080519284
74110,0.141484525
74111,0.052409082
74112,0.053496004
74113,0.07750319
74114,0.121521196
74115,0.15022053
74116,0.785861635
74117,0.121444426
74118,0.104136264
74119,0.119451661
74120,0.078485316
74121,0.065949041
74122,0.088975729
74123,0.689633934
74124,0.093144727
74125,0.073883033
74126,0.033851156
74127,0.098030878
74128,0.072806287
74129,0.112818239
74130,0.09785539
74131,0.682469582
74132,0.071376641
74133,0.5
74134,0.106077142
74135,0.092019496
74136,0.073193538
74137,0.086432953
74138,0.072638758
74139,0.112964768
74140,0.111221603
74141,0.137068957
74142,0.063831994
74143,0.095630477
74144,0.075946365
74145,0.690420646
74146,0.058244117
74147,0.10211712
74148,0.163606195
74149,0.120193401
74150,0.053459028
74151,0.13706449
74152,0.07498257
74153,0.070065322
74154,0.067531425
74155,0.07266765
74156,0.701719848
74157,0.14211809
74158,0.112891695
74159,0.070249933
74160,0.775637722
74161,0.092153511
74162,0.117396817
74163,0.131490382
74164,0.069347055
74165,0.072631852
74166,0.097606991
74167,0.061962972
74168,0.726880558
74169,0.084506538
74170,0.12601636
74171,0.752145426
74172,0.04731139
74173,0.101879454
74174,0.117819523
74175,0.088247556
74176,0.05796756
74177,0.073197983
74178,0.117809888
74179,0.752772916
74180,0.080000656
74181,0.133547083
74182,0.08067001
74183,0.132922644
74184,0.054523583
74185,0.06647969
74186,0.091378501
74187,0.090280115
74188,0.084118989
74189,0.176753251
74190,0.034372192
74191,0.047123999
74192,0.071686025
74193,0.668736824
74194,0.073463217
74195,0.094036208
74196,0.143732027
74197,0.0955913
74198,0.055393562
74199,0.127499555
74200,0.072834441
74201,0.073382099
74202,0.056391358
74203,0.1351178
74204,0.11029187
74205,0.063630861
74206,0.088034984
74207,0.084325625
74208,0.084032308
74209,0.062767993
74210,0.069238753
74211,0.076683972
74212,0.062805142
74213,0.131186642
74214,0.5
74215,0.097759043
74216,0.061790421
74217,0.108041754
74218,0.055110828
74219,0.062343728
74220,0.068401544
74221,0.060558544
74222,0.067917477
74223,0.061154003
74224,0.02919296
74225,0.108083386
74226,0.107544058
74227,0.5
74228,0.08855489
74229,0.059002531
74230,0.102953603
74231,0.10571297
74232,0.066542477
74233,0.5
74234,0.088157534
74235,0.05645156
74236,0.145039201
74237,0.092973032
74238,0.076041443
74239,0.084705185
74240,0.110018367
74241,0.102136213
74242,0.070425449
74243,0.098833858
74244,0.069788086
74245,0.062311588
74246,0.6691196
74247,0.059623603
74248,0.048702531
74249,0.032114016
74250,0.007874438
74251,0.100833256
74252,0.003246739
74253,0.078010405
74254,0.064439928
74255,0.093353864
74256,0.118650126
74257,0.057458914
74258,0.061534812
74259,0.090021928
74260,0.022687361
74261,0.053497236
74262,0.035184627
74263,0.611072564
74264,0.050495833
74265,0.5
74266,0.073464044
74267,0.115648882
74268,0.762645621
74269,0.100551636
74270,0.068892944
74271,0.001339616
74272,0.06789479
74273,0.041832061
74274,0.063022591
74275,0.093930171
74276,0.077294562
74277,0.041088997
74278,0.051224434
74279,0.107330914
74280,0.436326555
74281,0.223871191
74282,0.07136694
74283,0.021013225
74284,0.043895692
74285,0.083563947
74286,0.031301146
74287,0.055738252
74288,0.076765339
74289,0.036671366
74290,0.535185573
74291,0.052822112
74292,0.081403919
74293,0.080913038
74294,0.784347617
74295,0.096485885
74296,0.12429494
74297,0.729817513
74298,0.068105153
74299,0.806739889
74300,0.075389654
74301,0.698734807
74302,0.074986816
74303,0.116527438
74304,0.135800061
74305,0.096373115
74306,0.078594507
74307,0.113685162
74308,0.095356234
74309,0.134777162
74310,0.076144863
74311,0.086343753
74312,0.081313217
74313,0.075528104
74314,0.066779334
74315,0.078053695
74316,0.081999423
74317,0.094163244
74318,0.112430754
74319,0.09093591
74320,0.0079631
74321,0.095149619
74322,0.095362597
74323,0.072444553
74324,0.120923584
74325,0.06747193
74326,0.0588015
74327,0.114804735
74328,0.081594396
74329,0.491323717
74330,0.087975469
74331,0.11432619
74332,0.065074354
74333,0.125059667
74334,0.120157529
74335,0.034765695
74336,0.054423786
74337,0.0994884
74338,0.073037661
74339,0.056657448
74340,0.084698557
74341,0.073215946
74342,0.083154649
74343,0.135765316
74344,0.101891236
74345,0.090933951
74346,0.101849661
74347,0.119367873
74348,0.096778876
74349,0.071770443
74350,0.073970848
74351,0.110607691
74352,0.090648024
74353,0.096996047
74354,0.081356733
74355,0.01114162
74356,0.073126118
74357,0.103246623
74358,0.111403519
74359,0.059012617
74360,0.068656262
74361,0.656638129
74362,0.711407043
74363,0.744876155
74364,0.70875019
74365,0.144262194
74366,0.028933762
74367,0.079743852
74368,0.6619987
74369,0.67867295
74370,0.078796968
74371,0.145722086
74372,0.092985824
74373,0.753093558
74374,0.086791921
74375,0.099066809
74376,0.149496237
74377,0.067833757
74378,0.063255619
74379,0.77279328
74380,0.116610135
74381,0.101655397
74382,0.055514409
74383,0.105958448
74384,0.093498841
74385,0.050758364
74386,0.078365232
74387,0.725345745
74388,0.069873327
74389,0.77510088
74390,0.09955546
74391,0.105302497
74392,0.040189167
74393,0.07199224
74394,0.08528231
74395,0.796507042
74396,0.069781204
74397,0.122127179
74398,0.107258761
74399,0.084487818
74400,0.079852446
74401,0.086370096
74402,0.096166007
74403,0.643254306
74404,0.083599976
74405,0.16238359
74406,0.07431666
74407,0.118208269
74408,0.084665733
74409,0.066142343
74410,0.079338708
74411,0.137322181
74412,0.074704788
74413,0.142048149
74414,0.10169304
74415,0.096958526
74416,0.104908073
74417,0.087629023
74418,0.689069483
74419,0.106139253
74420,0.056825253
74421,0.084392522
74422,0.079188151
74423,0.103332243
74424,0.10560153
74425,0.124289222
74426,0.103984062
74427,0.089092445
74428,0.119506026
74429,0.087134994
74430,0.108698285
74431,0.031436302
74432,0.108198922
74433,0.093653058
74434,0.075586398
74435,0.138128684
74436,0.09566647
74437,0.08389251
74438,0.735934907
74439,0.633999271
74440,0.111742368
74441,0.045522947
74442,0.063470061
74443,0.075725849
74444,0.103037953
74445,0.118848261
74446,0.089089544
74447,0.054799213
74448,0.075620519
74449,0.69808382
74450,0.093627052
74451,0.111192723
74452,0.14370049
74453,0.105315516
74454,0.68774291
74455,0.038399689
74456,0.726029366
74457,0.077350454
74458,0.071020823
74459,0.094738644
74460,0.067343176
74461,0.072091826
74462,0.071384592
74463,0.113970876
74464,0.028189475
74465,0.114869434
74466,0.069409156
74467,0.068794089
74468,0.087602546
74469,0.120927743
74470,0.089299404
74471,0.709759679
74472,0.744412247
74473,0.101534617
74474,0.147302898
74475,0.079291183
74476,0.103226346
74477,0.613980253
74478,0.722653386
74479,0.754436589
74480,0.671474339
74481,0.044756032
74482,0.697614969
74483,0.684703509
74484,0.715251243
74485,0.744859502
74486,0.714970549
74487,0.714650515
74488,0.546822054
74489,0.138703128
74490,0.040437597
74491,0.109979896
74492,0.117759811
74493,0.085932859
74494,0.749790779
74495,0.064114894
74496,0.101905193
74497,0.118683276
74498,0.111363727
74499,0.098526982
74500,0.775763339
74501,0.087827384
74502,0.099481166
74503,0.759027482
74504,0.108511356
74505,0.059590795
74506,0.094046131
74507,0.108955792
74508,0.052582301
74509,0.769243681
74510,0.069762763
74511,0.050348055
74512,0.052354983
74513,0.111581672
74514,0.083595578
74515,0.04693626
74516,0.05677342
74517,0.114566121
74518,0.088618787
74519,0.692648694
74520,0.131622075
74521,0.109264741
74522,0.143192541
74523,0.096259829
74524,0.060574937
74525,0.108333588
74526,0.104389203
74527,0.065899481
74528,0.08614747
74529,0.076395509
74530,0.081023862
74531,0.107473659
74532,0.072996914
74533,0.083028458
74534,0.094455253
74535,0.083537212
74536,0.115557464
74537,0.705856175
74538,0.083285576
74539,0.06510228
74540,0.05713917
74541,0.049682879
74542,0.087147704
74543,0.073893514
74544,0.134052787
74545,0.074640079
74546,0.137107696
74547,0.100283083
74548,0.08641575
74549,0.033520278
74550,0.091767226
74551,0.066589072
74552,0.084150862
74553,0.035903054
74554,0.032050281
74555,0.112182516
74556,0.102245009
74557,0.082218206
74558,0.03043884
74559,0.107477535
74560,0.060490122
74561,0.084649061
74562,0.107940726
74563,0.09360262
74564,0.127237574
74565,0.050578714
74566,0.659111719
74567,0.077554035
74568,0.687308597
74569,0.044944882
74570,0.03094204
74571,0.137500163
74572,0.103281065
74573,0.060509908
74574,0.048188824
74575,0.080741753
74576,0.082416207
74577,0.073657258
74578,0.108376614
74579,0.116843873
74580,0.093949752
74581,0.05343609
74582,0.072642738
74583,0.093565128
74584,0.161383618
74585,0.06863537
74586,0.065037796
74587,0.058355736
74588,0.002023617
74589,0.115881021
74590,0.821508299
74591,0.026232723
74592,0.090584254
74593,0.668695951
74594,0.726202376
74595,0.105859053
74596,0.668469872
74597,0.095392984
74598,0.046113087
74599,0.063350255
74600,0.683330592
74601,0.053855015
74602,0.395673643
74603,1.71E-05
74604,0.789147263
74605,0.112218358
74606,0.727501646
74607,0.734101747
74608,0.025978571
74609,0.76938876
74610,0.670237263
74611,0.675656164
