RefId,IsBadBuy
73222,0.085631807
73223,0.067536918
73224,0.084387072
73225,0.112231774
73226,0.083610096
73227,0.085562385
73228,0.15397398
73229,0.087736347
73230,0.071702174
73231,0.150229113
73232,0.844377938
73233,0.748990888
73234,0.1193606
73235,0.117578918
73236,0.149514968
73237,0.105967103
73238,0.063791034
73239,0.086281742
73240,0.079057212
73241,0.073080029
73242,0.138660443
73243,0.695023119
73244,0.061913776
73245,0.106184079
73246,0.751633177
73247,0.114617013
73248,0.063442924
73249,0.061455089
73250,0.080363306
73251,0.066155449
73252,0.086505604
73253,0.065114339
73254,0.130318722
73255,0.089074284
73256,0.082588984
73257,0.110203418
73258,0.149898156
73259,0.108700492
73260,0.106391751
73261,0.688653301
73262,0.147518482
73263,0.116390552
73264,0.103942875
73265,0.087730969
73266,0.064193588
73267,0.043028608
73268,0.085469126
73269,0.082104522
73270,0.5
73271,0.052172339
73272,0.844516567
73273,0.189199468
73274,0.149413051
73275,0.690010464
73276,0.042191755
73277,0.067545115
73278,0.082830904
73279,0.116090685
73280,0.137759474
73281,0.039290493
73282,0.5
73283,0.080060115
73284,0.190845784
73285,0.118747252
73286,0.693048579
73287,0.115090579
73288,0.08498144
73289,0.085891757
73290,0.084569009
73291,0.190736006
73292,0.067193852
73293,0.082891055
73294,0.080633167
73295,0.748946579
73296,0.148459236
73297,0.147335617
73298,0.5
73299,0.107064785
73300,0.058496204
73301,0.173938576
73302,0.182791762
73303,0.150364608
73304,0.08605644
73305,0.691474762
73306,0.751824407
73307,0.066872489
73308,0.113284333
73309,0.137532216
73310,0.239728415
73311,0.175576976
73312,0.228474447
73313,0.175219232
73314,0.189125616
73315,0.082323798
73316,0.847011957
73317,0.087070062
73318,0.11610184
73319,0.064809557
73320,0.064361867
73321,0.06769687
73322,0.061589112
73323,0.120170082
73324,0.63133076
73325,0.629744613
73326,0.623177396
73327,0.112459218
73328,0.038089581
73329,0.067270893
73330,0.04629272
73331,0.045054448
73332,0.053655443
73333,0.114734483
73334,0.169846664
73335,0.060808058
73336,0.139189289
73337,0.062340517
73338,0.055374618
73339,0.749528917
73340,0.704939618
73341,0.173687181
73342,0.150543657
73343,0.5
73344,0.054473551
73345,0.087354564
73346,0.06278269
73347,0.085549724
73348,0.139431095
73349,0.880465122
73350,0.044240983
73351,0.083793191
73352,0.048932667
73353,0.63133076
73354,0.058975423
73355,0.121430862
73356,0.059729894
73357,0.148793118
73358,0.080333657
73359,0.044054641
73360,0.17010162
73361,0.066681179
73362,0.027107127
73363,0.061140484
73364,0.04353928
73365,0.063001714
73366,0.048023941
73367,0.063587049
73368,0.117911975
73369,0.023965397
73370,0.042763484
73371,0.042016124
73372,0.030163255
73373,0.041137452
73374,0.623543055
73375,0.104416301
73376,0.177093795
73377,0.106861273
73378,0.09355963
73379,0.062458648
73380,0.057241331
73381,0.169359813
73382,0.063092872
73383,0.081351458
73384,0.092009769
73385,0.063809999
73386,0.040785866
73387,0.024129706
73388,0.067049277
73389,0.067908025
73390,0.070252534
73391,0.045891031
73392,0.16944057
73393,0.044095109
73394,0.126219709
73395,0.048277664
73396,0.115768808
73397,0.042904291
73398,0.025715213
73399,0.096426455
73400,0.215400459
73401,0.04636229
73402,0.125004318
73403,0.107860252
73404,0.129238604
73405,0.15208751
73406,0.026865214
73407,0.694216942
73408,0.020141404
73409,0.06464486
73410,0.056549637
73411,0.03123968
73412,0.092259895
73413,0.065400076
73414,0.688004842
73415,0.037660357
73416,0.028730662
73417,0.803288186
73418,0.691933617
73419,0.882049817
73420,0.026615173
73421,0.094193666
73422,0.69124082
73423,0.092118796
73424,0.804161025
73425,0.121876164
73426,0.061954448
73427,0.0299888
73428,0.024241128
73429,0.061751496
73430,0.048497091
73431,0.067216927
73432,0.026696702
73433,0.098609216
73434,0.063853843
73435,0.065751538
73436,0.067981036
73437,0.068908125
73438,0.023581067
73439,0.086014314
73440,0.629674813
73441,0.123260316
73442,0.062687226
73443,0.042981378
73444,0.061672852
73445,0.172126322
73446,0.059519133
73447,0.097251667
73448,0.057547808
73449,0.103970001
73450,0.107845143
73451,0.088245278
73452,0.116606759
73453,0.059349498
73454,0.104836223
73455,0.081198868
73456,0.238953131
73457,0.104250377
73458,0.632100732
73459,0.08572764
73460,0.280947541
73461,0.752365052
73462,0.187115552
73463,0.082033572
73464,0.287875001
73465,0.10892484
73466,0.121618479
73467,0.842204408
73468,0.108065358
73469,0.117720507
73470,0.083767451
73471,0.146784203
73472,0.112024621
73473,0.196981054
73474,0.100098276
73475,0.071734927
73476,0.10843553
73477,0.748209913
73478,0.144597713
73479,0.103552513
73480,0.801929486
73481,0.153980796
73482,0.111498272
73483,0.14829223
73484,0.050156612
73485,0.082304418
73486,0.750955432
73487,0.052422665
73488,0.090042791
73489,0.071728465
73490,0.09381398
73491,0.750955432
73492,0.082244701
73493,0.80463742
73494,0.141674947
73495,0.084058811
73496,0.090293049
73497,0.097164552
73498,0.750663671
73499,0.091119401
73500,0.076616689
73501,0.135262703
73502,0.079659186
73503,0.11794001
73504,0.146267665
73505,0.066573294
73506,0.107988149
73507,0.705361088
73508,0.059858454
73509,0.188705834
73510,0.139731186
73511,0.083539724
73512,0.079803399
73513,0.106250116
73514,0.093196913
73515,0.062663398
73516,0.057132338
73517,0.07967516
73518,0.178944297
73519,0.085622125
73520,0.684254533
73521,0.116193435
73522,0.11120595
73523,0.075108848
73524,0.842229537
73525,0.098936312
73526,0.078310902
73527,0.076327159
73528,0.060338736
73529,0.080857249
73530,0.084426269
73531,0.142635472
73532,0.106642994
73533,0.07950743
73534,0.04963816
73535,0.092984191
73536,0.081454725
73537,0.750676509
73538,0.052816023
73539,0.196047299
73540,0.247741514
73541,0.048087773
73542,0.063724218
73543,0.057668119
73544,0.223243601
73545,0.106273211
73546,0.070697544
73547,0.061958953
73548,0.15249469
73549,0.759592111
73550,0.634283012
73551,0.178792868
73552,0.228896785
73553,0.08612574
73554,0.153535707
73555,0.066408109
73556,0.118910261
73557,0.106347282
73558,0.075289429
73559,0.055953334
73560,0.882524957
73561,0.077430487
73562,0.120141157
73563,0.082775265
73564,0.190671381
73565,0.066929245
73566,0.75067555
73567,0.629606034
73568,0.149823041
73569,0.086372545
73570,0.179192343
73571,0.085828281
73572,0.084083129
73573,0.113015017
73574,0.086120493
73575,0.084614912
73576,0.139932399
73577,0.10978908
73578,0.086136892
73579,0.151980215
73580,0.111874563
73581,0.799468674
73582,0.088131959
73583,0.249363396
73584,0.5
73585,0.087734691
73586,0.067590012
73587,0.802388044
73588,0.093429223
73589,0.187897118
73590,0.08093872
73591,0.112068836
73592,0.062412948
73593,0.067553815
73594,0.080638589
73595,0.085691157
73596,0.846422239
73597,0.186309014
73598,0.06998303
73599,0.111136949
73600,0.090236268
73601,0.058135138
73602,0.06182866
73603,0.066686303
73604,0.080666557
73605,0.103429639
73606,0.062000748
73607,0.115833994
73608,0.135524073
73609,0.243921065
73610,0.114607818
73611,0.5
73612,0.801087663
73613,0.070327725
73614,0.146127132
73615,0.237361324
73616,0.060908221
73617,0.083149056
73618,0.11681586
73619,0.113784088
73620,0.113115225
73621,0.061403204
73622,0.066891745
73623,0.139373971
73624,0.138977857
73625,0.142090034
73626,0.087257546
73627,0.110172735
73628,0.116622979
73629,0.078171901
73630,0.186912371
73631,0.148681459
73632,0.5
73633,0.238964019
73634,0.5
73635,0.5
73636,0.242691678
73637,0.092241286
73638,0.071880953
73639,0.113901558
73640,0.067401075
73641,0.06416498
73642,0.071832752
73643,0.5
73644,0.138319484
73645,0.149917938
73646,0.84648889
73647,0.083279494
73648,0.089940849
73649,0.846671744
73650,0.753274527
73651,0.08182827
73652,0.753791179
73653,0.804351366
73654,0.687036281
73655,0.804407796
73656,0.751052191
73657,0.805430264
73658,0.697645791
73659,0.845145857
73660,0.804567346
73661,0.695534353
73662,0.69396197
73663,0.694095126
73664,0.847060413
73665,0.688536852
73666,0.147740362
73667,0.113523133
73668,0.081573049
73669,0.149338202
73670,0.190874296
73671,0.107748422
73672,0.080796514
73673,0.15069961
73674,0.08258549
73675,0.115155777
73676,0.089099121
73677,0.080434043
73678,0.149365539
73679,0.104948191
73680,0.146994928
73681,0.243829673
73682,0.148791683
73683,0.115085323
73684,0.060908803
73685,0.090184868
73686,0.1156825
73687,0.106263647
73688,0.145579135
73689,0.089045913
73690,0.107690317
73691,0.081760588
73692,0.082736133
73693,0.051465306
73694,0.137147741
73695,0.147667149
73696,0.082324249
73697,0.083688286
73698,0.145258931
73699,0.5
73700,0.190694752
73701,0.082430748
73702,0.052200276
73703,0.149493165
73704,0.148429718
73705,0.06775394
73706,0.239730186
73707,0.136326787
73708,0.081108301
73709,0.081544651
73710,0.080898925
73711,0.081466027
73712,0.148475964
73713,0.083121168
73714,0.149951013
73715,0.087377128
73716,0.107194102
73717,0.114765879
73718,0.088069002
73719,0.069315214
73720,0.042786282
73721,0.087763278
73722,0.694886963
73723,0.061926494
73724,0.5
73725,0.080802784
73726,0.062915889
73727,0.093010791
73728,0.088625644
73729,0.066134057
73730,0.116090791
73731,0.108885488
73732,0.11469986
73733,0.084734056
73734,0.087915633
73735,0.028123185
73736,0.051047102
73737,0.089447504
73738,0.114385511
73739,0.02831412
73740,0.187822156
73741,0.065658252
73742,0.111343395
73743,0.079668368
73744,0.630594728
73745,0.028511715
73746,0.034808203
73747,0.109217571
73748,0.083048982
73749,0.049392972
73750,0.063743071
73751,0.178566005
73752,0.694000294
73753,0.061185771
73754,0.083473239
73755,0.101911842
73756,0.045714235
73757,0.065100183
73758,0.062969197
73759,0.068657613
73760,0.578375559
73761,0.028353222
73762,0.061468281
73763,0.241782511
73764,0.097583485
73765,0.024827218
73766,0.096203477
73767,0.495400876
73768,0.115459134
73769,0.086856469
73770,0.116468812
73771,0.090432012
73772,0.037037365
73773,0.037561705
73774,0.096671581
73775,0.058721631
73776,0.060183203
73777,0.193834199
73778,0.043387721
73779,0.066743072
73780,0.025404332
73781,0.107687141
73782,0.087711108
73783,0.059713368
73784,0.124772465
73785,0.090565842
73786,0.126946273
73787,0.149269982
73788,0.06324101
73789,0.027696576
73790,0.059267063
73791,0.130603878
73792,0.146821708
73793,0.095520177
73794,0.113109082
73795,0.067958116
73796,0.0564072
73797,0.079841672
73798,0.1194009
73799,0.06785072
73800,0.063577204
73801,0.115637959
73802,0.025150709
73803,0.08264684
73804,0.042285308
73805,0.107618362
73806,0.161346228
73807,0.060996093
73808,0.063326373
73809,0.083783438
73810,0.065932364
73811,0.023858568
73812,0.062050476
73813,0.046211579
73814,0.035500051
73815,0.058854283
73816,0.567739267
73817,0.082241226
73818,0.144422373
73819,0.695985489
73820,0.123749936
73821,0.122123866
73822,0.069320785
73823,0.5
73824,0.0623066
73825,0.106325376
73826,0.080780283
73827,0.163468387
73828,0.062487946
73829,0.060323415
73830,0.085658087
73831,0.091102819
73832,0.025273086
73833,0.086693132
73834,0.694030086
73835,0.093372007
73836,0.061456968
73837,0.058889749
73838,0.023168733
73839,0.065106496
73840,0.092022459
73841,0.062064813
73842,0.049475979
73843,0.039808518
73844,0.123539711
73845,0.044838495
73846,0.045789129
73847,0.0606278
73848,0.749330734
73849,0.236335509
73850,0.846605461
73851,0.085679794
73852,0.104720782
73853,0.147818712
73854,0.145517869
73855,0.152194593
73856,0.108619728
73857,0.135401578
73858,0.096620857
73859,0.119948273
73860,0.112584214
73861,0.068581953
73862,0.10043376
73863,0.114328685
73864,0.071934863
73865,0.106338367
73866,0.200904123
73867,0.048180891
73868,0.062404094
73869,0.099344859
73870,0.117186967
73871,0.08987832
73872,0.106726605
73873,0.087544547
73874,0.078019518
73875,0.105709738
73876,0.121449801
73877,0.195032713
73878,0.112069956
73879,0.04573208
73880,0.187617124
73881,0.079425714
73882,0.101316924
73883,0.064604235
73884,0.157124115
73885,0.183297838
73886,0.091084726
73887,0.222808701
73888,0.077045409
73889,0.062139298
73890,0.05950057
73891,0.056276032
73892,0.040587824
73893,0.076583593
73894,0.191577933
73895,0.079441987
73896,0.075886175
73897,0.065416782
73898,0.114286349
73899,0.064573529
73900,0.100264015
73901,0.103793507
73902,0.070943922
73903,0.106352093
73904,0.085836648
73905,0.687959497
73906,0.170266496
73907,0.188572877
73908,0.036012854
73909,0.185881404
73910,0.233465121
73911,0.053969962
73912,0.086284297
73913,0.08055118
73914,0.881894479
73915,0.092951481
73916,0.078453888
73917,0.073548871
73918,0.115123824
73919,0.144135639
73920,0.846058202
73921,0.753544837
73922,0.059743982
73923,0.909521945
73924,0.106898539
73925,0.085270161
73926,0.101095625
73927,0.083766463
73928,0.086907749
73929,0.14689985
73930,0.166712869
73931,0.141834332
73932,0.100407997
73933,0.116675011
73934,0.107876754
73935,0.146379969
73936,0.111307021
73937,0.105331841
73938,0.117527467
73939,0.143095527
73940,0.137396096
73941,0.090687914
73942,0.108977426
73943,0.109883452
73944,0.182436365
73945,0.111242407
73946,0.14607854
73947,0.084483311
73948,0.290540934
73949,0.30812285
73950,0.056270118
73951,0.047366605
73952,0.060158365
73953,0.168443535
73954,0.056606503
73955,0.687005381
73956,0.114206432
73957,0.109918317
73958,0.090420116
73959,0.094054678
73960,0.109397007
73961,0.06164066
73962,0.087710611
73963,0.129533017
73964,0.280994508
73965,0.063271993
73966,0.093300024
73967,0.056041204
73968,0.105732016
73969,0.297939308
73970,0.07490485
73971,0.137618053
73972,0.234561499
73973,0.063245584
73974,0.142998175
73975,0.077260851
73976,0.082766075
73977,0.265022304
73978,0.050354556
73979,0.096079161
73980,0.048766536
73981,0.064814604
73982,0.080102807
73983,0.063934673
73984,0.11189174
73985,0.047708448
73986,0.086766695
73987,0.112334037
73988,0.064638568
73989,0.688502792
73990,0.138711298
73991,0.084527565
73992,0.067401784
73993,0.054900353
73994,0.05807776
73995,0.082035005
73996,0.072888808
73997,0.068346824
73998,0.114884065
73999,0.104880602
74000,0.068374324
74001,0.065556471
74002,0.695288022
74003,0.067602032
74004,0.113019507
74005,0.060956171
74006,0.145675614
74007,0.085815153
74008,0.062500902
74009,0.0648516
74010,0.735402226
74011,0.190156178
74012,0.190998326
74013,0.081395439
74014,0.089309328
74015,0.148020583
74016,0.148308513
74017,0.550864619
74018,0.107244145
74019,0.088648004
74020,0.051930206
74021,0.087868274
74022,0.070688928
74023,0.067987779
74024,0.139614828
74025,0.112398633
74026,0.067738328
74027,0.112631787
74028,0.112230258
74029,0.069373343
74030,0.059806132
74031,0.24323696
74032,0.052001694
74033,0.148867318
74034,0.237633027
74035,0.06673258
74036,0.065669723
74037,0.626673011
74038,0.117489455
74039,0.110533357
74040,0.115991147
74041,0.089695852
74042,0.147576589
74043,0.089552427
74044,0.237738445
74045,0.113032128
74046,0.085502487
74047,0.065245673
74048,0.07986919
74049,0.101531805
74050,0.111437192
74051,0.089115834
74052,0.5
74053,0.090022288
74054,0.06660188
74055,0.149394339
74056,0.067233045
74057,0.062709286
74058,0.068460972
74059,0.070149356
74060,0.5
74061,0.149009708
74062,0.062529602
74063,0.805528025
74064,0.109670673
74065,0.071343889
74066,0.186221283
74067,0.066173083
74068,0.090250417
74069,0.091303019
74070,0.116067276
74071,0.084794631
74072,0.068700369
74073,0.115436203
74074,0.087475472
74075,0.147367186
74076,0.049757818
74077,0.147112383
74078,0.117174262
74079,0.051058992
74080,0.06729207
74081,0.054146846
74082,0.078820092
74083,0.085581771
74084,0.061803401
74085,0.066154009
74086,0.069015653
74087,0.069159041
74088,0.078966115
74089,0.087860764
74090,0.066749472
74091,0.08617001
74092,0.085165913
74093,0.065436433
74094,0.114833142
74095,0.116837339
74096,0.684405268
74097,0.102321038
74098,0.118367356
74099,0.088692613
74100,0.114884418
74101,0.115251147
74102,0.132463012
74103,0.104925478
74104,0.085505383
74105,0.085474817
74106,0.065004913
74107,0.117139264
74108,0.5
74109,0.106182923
74110,0.19164164
74111,0.055000752
74112,0.052964886
74113,0.08910619
74114,0.112665052
74115,0.111712285
74116,0.75195152
74117,0.139819324
74118,0.192209482
74119,0.150544928
74120,0.069110586
74121,0.068253329
74122,0.087658607
74123,0.693804423
74124,0.112521851
74125,0.069508806
74126,0.054818596
74127,0.06677106
74128,0.067481335
74129,0.115267015
74130,0.066786066
74131,0.694821097
74132,0.05133394
74133,0.5
74134,0.066106308
74135,0.191685033
74136,0.088477803
74137,0.087961865
74138,0.066953256
74139,0.066318869
74140,0.115469885
74141,0.085689299
74142,0.052340623
74143,0.113898965
74144,0.081313196
74145,0.690542782
74146,0.067920782
74147,0.088858521
74148,0.147262359
74149,0.085476047
74150,0.05223831
74151,0.147199322
74152,0.084672716
74153,0.067905864
74154,0.09049389
74155,0.061445504
74156,0.75381685
74157,0.23966203
74158,0.11576524
74159,0.067094985
74160,0.750297568
74161,0.08949325
74162,0.115354818
74163,0.243787169
74164,0.067850759
74165,0.081732093
74166,0.089394779
74167,0.082069936
74168,0.695510485
74169,0.087015438
74170,0.086657536
74171,0.753403044
74172,0.06342891
74173,0.086710983
74174,0.17826625
74175,0.087744687
74176,0.069234616
74177,0.069677985
74178,0.106998628
74179,0.80348564
74180,0.066725424
74181,0.19033763
74182,0.068380829
74183,0.243640443
74184,0.060773549
74185,0.065871087
74186,0.087378762
74187,0.087505901
74188,0.114991442
74189,0.240836326
74190,0.048968824
74191,0.054350117
74192,0.067602977
74193,0.635598763
74194,0.089225196
74195,0.115984356
74196,0.145823276
74197,0.066981746
74198,0.06235493
74199,0.147149166
74200,0.06288329
74201,0.089650756
74202,0.082919141
74203,0.146871112
74204,0.085369938
74205,0.063868581
74206,0.066092076
74207,0.068303307
74208,0.115004998
74209,0.063967284
74210,0.047220927
74211,0.107480285
74212,0.081799431
74213,0.085576176
74214,0.5
74215,0.065255885
74216,0.064080568
74217,0.090198107
74218,0.047225307
74219,0.052692157
74220,0.066004641
74221,0.08227743
74222,0.061801302
74223,0.047628738
74224,0.055630036
74225,0.05990159
74226,0.08453269
74227,0.5
74228,0.087227663
74229,0.06441259
74230,0.085177065
74231,0.17886893
74232,0.068308411
74233,0.5
74234,0.065960018
74235,0.062531453
74236,0.13701684
74237,0.17600213
74238,0.062577782
74239,0.139436511
74240,0.139267541
74241,0.089674916
74242,0.08772868
74243,0.089137054
74244,0.063669668
74245,0.083489408
74246,0.636464399
74247,0.047551785
74248,0.047851205
74249,0.044462047
74250,0.011754626
74251,0.062595784
74252,0.009321562
74253,0.093248573
74254,0.062582467
74255,0.069805724
74256,0.118644385
74257,0.0645765
74258,0.051325936
74259,0.068458961
74260,0.020749647
74261,0.052218513
74262,0.044603666
74263,0.573832342
74264,0.063955051
74265,0.5
74266,0.091013535
74267,0.115416363
74268,0.750714861
74269,0.15682834
74270,0.087514602
74271,0.015058425
74272,0.063541072
74273,0.046958489
74274,0.065124514
74275,0.147901636
74276,0.063182366
74277,0.053469199
74278,0.069384668
74279,0.132165522
74280,0.507397732
74281,0.120952295
74282,0.042255037
74283,0.026223647
74284,0.051350096
74285,0.062273745
74286,0.038923932
74287,0.0684446
74288,0.069590842
74289,0.04222014
74290,0.535354876
74291,0.06529176
74292,0.081912483
74293,0.06326711
74294,0.839371548
74295,0.082531963
74296,0.240385898
74297,0.624177027
74298,0.067024859
74299,0.909749244
74300,0.067520999
74301,0.734420731
74302,0.082107252
74303,0.113359497
74304,0.138079208
74305,0.1886259
74306,0.106223721
74307,0.090938871
74308,0.143560743
74309,0.138124268
74310,0.089974941
74311,0.085264919
74312,0.086159322
74313,0.060006477
74314,0.065141475
74315,0.084892447
74316,0.080546332
74317,0.082949857
74318,0.108563519
74319,0.111086378
74320,0.02464622
74321,0.187511055
74322,0.107981379
74323,0.058089994
74324,0.081617394
74325,0.076853982
74326,0.069232309
74327,0.173774012
74328,0.085207691
74329,0.580304551
74330,0.144597856
74331,0.116442691
74332,0.062132556
74333,0.137855086
74334,0.066122841
74335,0.058229816
74336,0.064242828
74337,0.099896757
74338,0.061944587
74339,0.060372222
74340,0.084757526
74341,0.085857243
74342,0.084685478
74343,0.147690205
74344,0.136139519
74345,0.084108691
74346,0.089611385
74347,0.085553203
74348,0.136763496
74349,0.079637345
74350,0.051659759
74351,0.114927083
74352,0.084987015
74353,0.114036328
74354,0.080418202
74355,0.044743086
74356,0.114348742
74357,0.116907529
74358,0.145947377
74359,0.069330434
74360,0.076849229
74361,0.635923827
74362,0.68758393
74363,0.803989759
74364,0.679170992
74365,0.068386797
74366,0.045935104
74367,0.112049174
74368,0.744653633
74369,0.760764226
74370,0.110942954
74371,0.19153084
74372,0.069323199
74373,0.749059329
74374,0.187272929
74375,0.068352476
74376,0.149193412
74377,0.061648114
74378,0.057384413
74379,0.804718141
74380,0.120923502
74381,0.066047072
74382,0.048270892
74383,0.11344542
74384,0.09391674
74385,0.08293125
74386,0.08201262
74387,0.694374429
74388,0.08367003
74389,0.61635991
74390,0.112326135
74391,0.055730018
74392,0.066537633
74393,0.055104887
74394,0.105569993
74395,0.846053531
74396,0.087723819
74397,0.062644146
74398,0.244577892
74399,0.133475811
74400,0.11717526
74401,0.057769829
74402,0.177745979
74403,0.631565637
74404,0.075697277
74405,0.189562842
74406,0.087088195
74407,0.115574567
74408,0.06302309
74409,0.075073708
74410,0.085714829
74411,0.18095079
74412,0.077370998
74413,0.112811325
74414,0.083476252
74415,0.110703086
74416,0.118931116
74417,0.086190874
74418,0.755403977
74419,0.070029868
74420,0.086598965
74421,0.092014142
74422,0.112479316
74423,0.063647224
74424,0.063870807
74425,0.150006165
74426,0.146287753
74427,0.067919158
74428,0.098161346
74429,0.066088004
74430,0.087402882
74431,0.079188155
74432,0.160171328
74433,0.116342029
74434,0.080831581
74435,0.187339768
74436,0.085466896
74437,0.088766549
74438,0.91030933
74439,0.698321854
74440,0.146550946
74441,0.061581294
74442,0.080768701
74443,0.068771253
74444,0.087592773
74445,0.146655379
74446,0.137200034
74447,0.056446484
74448,0.063269447
74449,0.692628823
74450,0.080552707
74451,0.131185633
74452,0.23939775
74453,0.105884898
74454,0.846704331
74455,0.06448138
74456,0.669183521
74457,0.143387761
74458,0.091900333
74459,0.151025224
74460,0.096142138
74461,0.101327943
74462,0.085180473
74463,0.118981076
74464,0.05657321
74465,0.245059311
74466,0.061539631
74467,0.058794215
74468,0.078364311
74469,0.136585748
74470,0.089564397
74471,0.752788609
74472,0.759411888
74473,0.067304348
74474,0.241263246
74475,0.102925843
74476,0.094208831
74477,0.611580818
74478,0.746210977
74479,0.708294243
74480,0.596524255
74481,0.066788523
74482,0.639711659
74483,0.665025125
74484,0.759008721
74485,0.693487765
74486,0.653231667
74487,0.682200274
74488,0.565508138
74489,0.187494931
74490,0.05294748
74491,0.190453935
74492,0.141182678
74493,0.110874232
74494,0.754402037
74495,0.065748096
74496,0.094441343
74497,0.175082115
74498,0.11426523
74499,0.153666093
74500,0.803442763
74501,0.08085389
74502,0.150323133
74503,0.682453661
74504,0.115506327
74505,0.061025418
74506,0.081288128
74507,0.110101035
74508,0.050137072
74509,0.880573996
74510,0.082929614
74511,0.045830936
74512,0.076631446
74513,0.13999848
74514,0.066201634
74515,0.043426817
74516,0.060454781
74517,0.305200845
74518,0.119099013
74519,0.752214209
74520,0.153761886
74521,0.221085901
74522,0.1460759
74523,0.103958411
74524,0.092605907
74525,0.116790613
74526,0.093070323
74527,0.08419789
74528,0.084963853
74529,0.087005095
74530,0.079598453
74531,0.154938988
74532,0.080052651
74533,0.091975039
74534,0.12179905
74535,0.136956544
74536,0.146288808
74537,0.696369091
74538,0.114920078
74539,0.08111766
74540,0.066977894
74541,0.082612414
74542,0.117089979
74543,0.104548048
74544,0.152480096
74545,0.10744102
74546,0.148347219
74547,0.155045365
74548,0.059621715
74549,0.048557662
74550,0.096673213
74551,0.061408109
74552,0.111211172
74553,0.043633472
74554,0.059197862
74555,0.110304993
74556,0.141947438
74557,0.062840724
74558,0.045409493
74559,0.153047725
74560,0.060187707
74561,0.105583657
74562,0.099027983
74563,0.098387434
74564,0.111975037
74565,0.061570978
74566,0.634578564
74567,0.093786085
74568,0.748293273
74569,0.05578752
74570,0.050998971
74571,0.241334577
74572,0.075510935
74573,0.089591336
74574,0.057983708
74575,0.082109469
74576,0.088085086
74577,0.09269215
74578,0.257766844
74579,0.113821355
74580,0.08576122
74581,0.087608042
74582,0.070226067
74583,0.07262435
74584,0.159118507
74585,0.07341184
74586,0.0890479
74587,0.062397558
74588,0.048770769
74589,0.187809039
74590,0.842909013
74591,0.052979018
74592,0.090406934
74593,0.68057552
74594,0.741751163
