RefId,Weight(20Log/80NB)
73560,0.961348701
73561,0.315724876
73562,0.260208545
73563,0.320719916
73564,0.616626596
73565,0.259238323
73566,0.919767252
73567,0.862219034
73568,0.578389348
73569,0.335584054
73570,0.55411411
73571,0.426716211
73572,0.174978062
73573,0.499335516
73574,0.439400516
73575,0.183945479
73576,0.506078024
73577,0.396639839
73578,0.113471759
73579,0.58143844
73580,0.354545921
73581,0.934114768
73582,0.134598477
73583,0.703537745
73584,0.170299378
73585,0.174774367
73586,0.326090279
73587,0.936177895
73588,0.376285268
73589,0.609287022
73590,0.295597281
73591,0.018844677
73592,0.228102063
73593,0.28375463
73594,0.3055805
73595,0.355939543
73596,0.949794295
73597,0.49248493
73598,0.012950447
73599,0.020920422
73600,0.435684696
73601,0.299299906
73602,0.262914811
73603,0.015853413
73604,0.375728653
73605,0.417342699
73606,0.022402443
73607,0.518089636
73608,0.514625875
73609,0.703890913
73610,0.507519873
73611,0.27973542
73612,0.935308883
73613,0.015738457
73614,0.582680944
73615,0.702229206
73616,0.214039147
73617,0.320950302
73618,0.483827555
73619,0.486594674
73620,0.431121413
73621,0.153475351
73622,0.317336068
73623,0.514767771
73624,0.492686761
73625,0.026446485
73626,0.392968392
73627,0.022362245
73628,0.118960117
73629,0.054588191
73630,0.033937532
73631,0.584065296
73632,0.158501814
73633,0.701448053
73634,0.174226399
73635,0.158501814
73636,0.70280623
73637,0.271930184
73638,0.015926723
73639,0.482854393
73640,0.313012391
73641,0.013769188
73642,0.015860562
73643,0.228503663
73644,0.467660616
73645,0.584206872
73646,0.950064975
73647,0.013808518
73648,0.403625644
73649,0.94999687
73650,0.91890471
73651,0.360742292
73652,0.918534758
73653,0.936451794
73654,0.900213349
73655,0.936446406
73656,0.9197402
73657,0.93621417
73658,0.888709737
73659,0.949098843
73660,0.936427043
73661,0.89375138
73662,0.898522378
73663,0.898717436
73664,0.950133705
73665,0.900354073
73666,0.58472838
73667,0.520545347
73668,0.366167267
73669,0.585260829
73670,0.649050402
73671,0.432525212
73672,0.378605971
73673,0.579317204
73674,0.340964298
73675,0.513708929
73676,0.412103574
73677,0.370283746
73678,0.585199366
73679,0.447953335
73680,0.581659872
73681,0.70991594
73682,0.585993289
73683,0.514307452
73684,0.319379372
73685,0.375620076
73686,0.508365751
73687,0.446945397
73688,0.569522562
73689,0.41363567
73690,0.433357552
73691,0.324676771
73692,0.353063765
73693,0.015576989
73694,0.51514308
73695,0.582721974
73696,0.348391818
73697,0.303304097
73698,0.511518834
73699,0.153524365
73700,0.648595632
73701,0.345438629
73702,0.179554134
73703,0.584881128
73704,0.585770472
73705,0.324619866
73706,0.696910203
73707,0.50726377
73708,0.374360235
73709,0.366730804
73710,0.377323756
73711,0.368248692
73712,0.585984761
73713,0.323872455
73714,0.583315001
73715,0.448762688
73716,0.439582059
73717,0.516677904
73718,0.443367443
73719,0.241789159
73720,0.014952359
73721,0.378328956
73722,0.896114771
73723,0.264526715
73724,0.158501814
73725,0.281538749
73726,0.056949292
73727,0.062400033
73728,0.414611344
73729,0.309992864
73730,0.4168057
73731,0.389520489
73732,0.47288636
73733,0.414044756
73734,0.305393076
73735,0.010919067
73736,0.027685426
73737,0.159297969
73738,0.51088387
73739,0.009258601
73740,0.640944619
73741,0.333452834
73742,0.512539118
73743,0.272640104
73744,0.858366007
73745,0.008703521
73746,0.010643625
73747,0.415636729
73748,0.025198283
73749,0.100192346
73750,0.196854604
73751,0.588368027
73752,0.896376661
73753,0.137249505
73754,0.324948847
73755,0.394185685
73756,0.017430065
73757,0.093414163
73758,0.061148235
73759,0.051182427
73760,0.414903416
73761,0.010073793
73762,0.251161991
73763,0.705624451
73764,0.33921276
73765,0.008780486
73766,0.185422031
73767,0.564656197
73768,0.45341263
73769,0.42656252
73770,0.512137105
73771,0.36384577
73772,0.01540856
73773,0.014924236
73774,0.193977646
73775,0.028862954
73776,0.015758211
73777,0.649761733
73778,0.022948699
73779,0.278612363
73780,0.009307215
73781,0.433056239
73782,0.434204949
73783,0.075977108
73784,0.271230831
73785,0.318542724
73786,0.273686483
73787,0.582184074
73788,0.076234168
73789,0.010026197
73790,0.048385124
73791,0.456610199
73792,0.582774682
73793,0.195513326
73794,0.516561232
73795,0.117451525
73796,0.057995845
73797,0.22311169
73798,0.069908697
73799,0.25899851
73800,0.081405712
73801,0.508876985
73802,0.009708068
73803,0.335094345
73804,0.018007998
73805,0.434440397
73806,0.50403347
73807,0.270996849
73808,0.265132046
73809,0.163276967
73810,0.362149889
73811,0.008375601
73812,0.067239149
73813,0.01558324
73814,0.010867696
73815,0.073961993
73816,0.713911601
73817,0.140027284
73818,0.509836529
73819,0.89282355
73820,0.35414199
73821,0.335022813
73822,0.019036992
73823,0.141932044
73824,0.082416068
73825,0.14797296
73826,0.373081037
73827,0.511059493
73828,0.035025969
73829,0.089127951
73830,0.220682533
73831,0.165591849
73832,0.008907021
73833,0.254123814
73834,0.720712712
73835,0.147790316
73836,0.100700617
73837,0.062180092
73838,0.008813996
73839,0.1031729
73840,0.275514323
73841,0.085918118
73842,0.043325557
73843,0.013916924
73844,0.472378765
73845,0.014644842
73846,0.016619084
73847,0.093012285
73848,0.919607049
73849,0.693837839
73850,0.950011735
73851,0.317678445
73852,0.492908166
73853,0.540432435
73854,0.572783095
73855,0.558680525
73856,0.027542301
73857,0.514699339
73858,0.052107906
73859,0.474426956
73860,0.105769216
73861,0.247061691
73862,0.414006711
73863,0.497973613
73864,0.129142556
73865,0.397511632
73866,0.598115037
73867,0.191054126
73868,0.339098088
73869,0.419797924
73870,0.475716955
73871,0.135610072
73872,0.460884751
73873,0.415238119
73874,0.344694169
73875,0.486811421
73876,0.473163909
73877,0.635067874
73878,0.426589988
73879,0.181411666
73880,0.646967417
73881,0.336826658
73882,0.410520094
73883,0.32405528
73884,0.561908605
73885,0.634396477
73886,0.428057015
73887,0.651099997
73888,0.129049822
73889,0.249259849
73890,0.280036264
73891,0.194743159
73892,0.080882927
73893,0.201560197
73894,0.643804201
73895,0.428929253
73896,0.350730563
73897,0.206863512
73898,0.481477338
73899,0.243105016
73900,0.323088666
73901,0.348704309
73902,0.31725395
73903,0.440675621
73904,0.432968559
73905,0.897916176
73906,0.557251883
73907,0.646664918
73908,0.016324744
73909,0.643505761
73910,0.702350796
73911,0.207800181
73912,0.426578233
73913,0.269837175
73914,0.961178242
73915,0.313054494
73916,0.361723654
73917,0.313087179
73918,0.226467597
73919,0.562588466
73920,0.949705739
73921,0.918719881
73922,0.136801799
73923,0.969454119
73924,0.442144119
73925,0.368703734
73926,0.422980884
73927,0.393752675
73928,0.374088756
73929,0.521582906
73930,0.533395127
73931,0.547699227
73932,0.408260181
73933,0.435151531
73934,0.493372613
73935,0.57899934
73936,0.384793308
73937,0.494547352
73938,0.491463469
73939,0.461022271
73940,0.506441594
73941,0.346768261
73942,0.505589544
73943,0.437540823
73944,0.627374591
73945,0.466987303
73946,0.578926553
73947,0.250739456
73948,0.70305869
73949,0.731267711
73950,0.256996919
73951,0.180225563
73952,0.065816781
73953,0.347684352
73954,0.010987095
73955,0.89811794
73956,0.515689506
73957,0.302687842
73958,0.280907515
73959,0.370986834
73960,0.410883456
73961,0.26338989
73962,0.031404234
73963,0.306536268
73964,0.716733334
73965,0.197377781
73966,0.220436073
73967,0.017472558
73968,0.411596095
73969,0.753058857
73970,0.054254518
73971,0.521568212
73972,0.545222591
73973,0.129061141
73974,0.511485461
73975,0.376995176
73976,0.148094138
73977,0.727649795
73978,0.04599138
73979,0.221029716
73980,0.077601999
73981,0.186862687
73982,0.370818918
73983,0.21354088
73984,0.518073925
73985,0.010153413
73986,0.435357897
73987,0.340355424
73988,0.285857851
73989,0.900356351
73990,0.516181683
73991,0.448547035
73992,0.017980537
73993,0.010979594
73994,0.01161456
73995,0.312853186
73996,0.027540385
73997,0.015935226
73998,0.513963187
73999,0.380720804
74000,0.179742165
74001,0.317194286
74002,0.89422673
74003,0.283338596
74004,0.155015565
74005,0.107102456
74006,0.341203386
74007,0.433918637
74008,0.237111009
74009,0.198846572
74010,0.902412856
74011,0.607567166
74012,0.640396737
74013,0.127215284
74014,0.401503059
74015,0.381932932
74016,0.551118551
74017,0.785974974
74018,0.434528622
74019,0.407622047
74020,0.028761072
74021,0.095939871
74022,0.155827998
74023,0.020253289
74024,0.48279497
74025,0.271184023
74026,0.035578868
74027,0.487606788
74028,0.511688436
74029,0.07053495
74030,0.314647268
74031,0.699239977
74032,0.213308972
74033,0.022380475
74034,0.68777576
74035,0.123037218
74036,0.395238913
74037,0.870886316
74038,0.273775291
74039,0.244500191
74040,0.495322226
74041,0.392061229
74042,0.584210745
74043,0.387350266
74044,0.668549909
74045,0.38898168
74046,0.360192143
74047,0.18087537
74048,0.305880157
74049,0.299793798
74050,0.236081649
74051,0.372582274
74052,0.174226399
74053,0.356923825
74054,0.012585042
74055,0.550357578
74056,0.373280718
74057,0.277592456
74058,0.038679211
74059,0.124350238
74060,0.228503663
74061,0.537616787
74062,0.214635302
74063,0.929264743
74064,0.479506241
74065,0.326392285
74066,0.637728103
74067,0.13055117
74068,0.430305131
74069,0.329672599
74070,0.493964167
74071,0.451092977
74072,0.045601382
74073,0.3201175
74074,0.367437068
74075,0.581205804
74076,0.324005523
74077,0.536304295
74078,0.504375504
74079,0.017016335
74080,0.313138138
74081,0.080755444
74082,0.105343089
74083,0.432180211
74084,0.296354569
74085,0.066315171
74086,0.125251716
74087,0.015482137
74088,0.23723617
74089,0.383979897
74090,0.159994779
74091,0.388031309
74092,0.452485367
74093,0.012581289
74094,0.025151941
74095,0.209273987
74096,0.898781358
74097,0.213703851
74098,0.260091912
74099,0.451899907
74100,0.426568118
74101,0.310514051
74102,0.552618773
74103,0.445840494
74104,0.440606477
74105,0.408017134
74106,0.393860884
74107,0.49194641
74108,0.174226399
74109,0.411438086
74110,0.648316041
74111,0.054730157
74112,0.128159715
74113,0.411898169
74114,0.507817303
74115,0.510627776
74116,0.919544441
74117,0.515274941
74118,0.650593254
74119,0.58029025
74120,0.253471592
74121,0.300148731
74122,0.444625209
74123,0.896657215
74124,0.515519044
74125,0.230652167
74126,0.049018759
74127,0.364376672
74128,0.336853247
74129,0.512708193
74130,0.363864983
74131,0.895069668
74132,0.237735979
74133,0.174226399
74134,0.383802228
74135,0.650370688
74136,0.42843191
74137,0.439347597
74138,0.35795352
74139,0.295345142
74140,0.510707162
74141,0.45795861
74142,0.1702136
74143,0.49457231
74144,0.371020035
74145,0.899756404
74146,0.316723636
74147,0.417626825
74148,0.582971668
74149,0.215453094
74150,0.177012247
74151,0.582683886
74152,0.392879615
74153,0.317441662
74154,0.363527629
74155,0.306266214
74156,0.918514538
74157,0.696531364
74158,0.504635855
74159,0.17537736
74160,0.9197625
74161,0.399992779
74162,0.511870052
74163,0.709872678
74164,0.320073802
74165,0.362862367
74166,0.403143167
74167,0.355017431
74168,0.893798389
74169,0.452996429
74170,0.455979164
74171,0.918819199
74172,0.225081639
74173,0.376999313
74174,0.588868352
74175,0.443213375
74176,0.246404741
74177,0.220892954
74178,0.441597394
74179,0.936440471
74180,0.365913522
74181,0.647513344
74182,0.293527492
74183,0.709543254
74184,0.228584956
74185,0.25521013
74186,0.448740791
74187,0.446961071
74188,0.515062454
74189,0.696159132
74190,0.097895045
74191,0.06390198
74192,0.331500662
74193,0.828512464
74194,0.395670383
74195,0.46453379
74196,0.576952013
74197,0.356908128
74198,0.274433868
74199,0.58244549
74200,0.251377997
74201,0.394784269
74202,0.33060169
74203,0.550854821
74204,0.456632166
74205,0.202767317
74206,0.384146949
74207,0.287007291
74208,0.514956433
74209,0.197688376
74210,0.197370561
74211,0.436185668
74212,0.358132888
74213,0.457602361
74214,0.196649557
74215,0.398939907
74216,0.191846898
74217,0.39952594
74218,0.19711775
74219,0.147462599
74220,0.156020801
74221,0.34965707
74222,0.295152599
74223,0.172484629
74224,0.022293373
74225,0.330977941
74226,0.295687853
74227,0.153524365
74228,0.434573937
74229,0.174750194
74230,0.457347815
74231,0.590451137
74232,0.297305077
74233,0.174226399
74234,0.387199822
74235,0.241087827
74236,0.514395208
74237,0.583874871
74238,0.261467764
74239,0.517000645
74240,0.517578079
74241,0.414061669
74242,0.35743765
74243,0.397464312
74244,0.038805562
74245,0.113519822
74246,0.838386829
74247,0.03486505
74248,0.030811874
74249,0.013187801
74250,0.00641394
74251,0.258857201
74252,0.006800376
74253,0.071787882
74254,0.09589189
74255,0.251570898
74256,0.450997788
74257,0.064910476
74258,0.110084862
74259,0.099459955
74260,0.007990807
74261,0.048872213
74262,0.023340364
74263,0.360740257
74264,0.036113245
74265,0.147473981
74266,0.216574761
74267,0.48436253
74268,0.919765918
74269,0.500706949
74270,0.21347478
74271,0.006889602
74272,0.051331622
74273,0.028948855
74274,0.14107195
74275,0.575283241
74276,0.224714925
74277,0.079091745
74278,0.245976638
74279,0.437214448
74280,0.152280636
74281,0.362103542
74282,0.019544023
74283,0.007606221
74284,0.020055956
74285,0.102330072
74286,0.012310277
74287,0.190180169
74288,0.218726888
74289,0.014799617
74290,0.204429247
74291,0.198978263
74292,0.419043124
74293,0.092834382
74294,0.948831345
74295,0.243534311
74296,0.707140944
74297,0.875363172
74298,0.276894681
74299,0.969626342
74300,0.138608402
74301,0.915377759
74302,0.064412557
74303,0.475931758
74304,0.553512044
74305,0.645886121
74306,0.489687223
74307,0.123281208
74308,0.352109343
74309,0.537062175
74310,0.187978237
74311,0.420856026
74312,0.227785613
74313,0.238246264
74314,0.146456907
74315,0.408127051
74316,0.28638637
74317,0.343691177
74318,0.424597747
74319,0.501006417
74320,0.008747321
74321,0.42967543
74322,0.415996461
74323,0.022465514
74324,0.436162914
74325,0.242151769
74326,0.235196663
74327,0.561700123
74328,0.027266619
74329,0.351389696
74330,0.564506832
74331,0.486501229
74332,0.19063951
74333,0.572271767
74334,0.269907806
74335,0.018540418
74336,0.215314027
74337,0.364623599
74338,0.341213322
74339,0.156257819
74340,0.384231638
74341,0.393853869
74342,0.182787339
74343,0.529979657
74344,0.511958496
74345,0.443028429
74346,0.126956746
74347,0.436788399
74348,0.480853027
74349,0.266050616
74350,0.011317437
74351,0.492968491
74352,0.304711178
74353,0.506831262
74354,0.385358544
74355,0.009056446
74356,0.420848294
74357,0.458409463
74358,0.56439666
74359,0.285674407
74360,0.174329818
74361,0.825796216
74362,0.884796751
74363,0.935729722
74364,0.883900535
74365,0.084190136
74366,0.027822363
74367,0.111261664
74368,0.915627581
74369,0.914325382
74370,0.407579399
74371,0.636352433
74372,0.158150819
74373,0.90118771
74374,0.625955516
74375,0.214285263
74376,0.571184246
74377,0.269236081
74378,0.232572538
74379,0.930341588
74380,0.469757295
74381,0.263164952
74382,0.018506701
74383,0.481420649
74384,0.33863239
74385,0.274756315
74386,0.351611176
74387,0.895807702
74388,0.309501406
74389,0.879507153
74390,0.341501259
74391,0.269357408
74392,0.148930818
74393,0.29109319
74394,0.411990334
74395,0.949703168
74396,0.334716097
74397,0.336479541
74398,0.699421188
74399,0.511896239
74400,0.487909498
74401,0.212692943
74402,0.570769116
74403,0.854032623
74404,0.255927476
74405,0.642798256
74406,0.400497025
74407,0.50812062
74408,0.285621479
74409,0.18382332
74410,0.410434919
74411,0.625976568
74412,0.219096322
74413,0.439704443
74414,0.285530028
74415,0.453488944
74416,0.42434468
74417,0.440487443
74418,0.916904764
74419,0.339994744
74420,0.334763304
74421,0.349990307
74422,0.499516091
74423,0.304447271
74424,0.232905052
74425,0.583258573
74426,0.459173158
74427,0.246287991
74428,0.403946678
74429,0.319953378
74430,0.128681989
74431,0.012617623
74432,0.509843244
74433,0.511385437
74434,0.231684285
74435,0.642393754
74436,0.124225177
74437,0.437894876
74438,0.970008784
74439,0.886681843
74440,0.548225173
74441,0.224674371
74442,0.352020953
74443,0.123653178
74444,0.31035448
74445,0.536689895
74446,0.557119905
74447,0.013535922
74448,0.241113184
74449,0.898103908
74450,0.33976082
74451,0.482927558
74452,0.66579966
74453,0.432750659
74454,0.950009755
74455,0.022563426
74456,0.832215741
74457,0.503254299
74458,0.371148818
74459,0.571668552
74460,0.339366673
74461,0.413941213
74462,0.321631148
74463,0.372817136
74464,0.020835364
74465,0.703711295
74466,0.205420086
74467,0.193608749
74468,0.351324516
74469,0.473118781
74470,0.317682821
74471,0.919189957
74472,0.904694692
74473,0.254334199
74474,0.695903733
74475,0.387217646
74476,0.062018356
74477,0.829591435
74478,0.918892474
74479,0.791059001
74480,0.367008053
74481,0.179592156
74482,0.718274263
74483,0.489187045
74484,0.902391526
74485,0.850924637
74486,0.861669233
74487,0.259513755
74488,0.112411129
74489,0.641305582
74490,0.012226695
74491,0.63897357
74492,0.484446088
74493,0.425991443
74494,0.918004935
74495,0.185424563
74496,0.358992783
74497,0.587945895
74498,0.323451592
74499,0.581118551
74500,0.936435383
74501,0.322741967
74502,0.498080282
74503,0.899591422
74504,0.494737841
74505,0.020278715
74506,0.062452985
74507,0.436012249
74508,0.044258003
74509,0.960022773
74510,0.404009233
74511,0.032511759
74512,0.154801927
74513,0.469942731
74514,0.014131663
74515,0.050801767
74516,0.227663912
74517,0.753314181
74518,0.421180978
74519,0.919451473
74520,0.570921439
74521,0.63680953
74522,0.575101329
74523,0.434662662
74524,0.017567211
74525,0.511015577
74526,0.391948539
74527,0.332374101
74528,0.272892202
74529,0.306929493
74530,0.234181213
74531,0.52519763
74532,0.028590948
74533,0.406585071
74534,0.345240309
74535,0.500178654
74536,0.577412165
74537,0.891973938
74538,0.441406848
74539,0.311324489
74540,0.073379868
74541,0.106354337
74542,0.482365427
74543,0.396883303
74544,0.299709507
74545,0.039310974
74546,0.580637156
74547,0.580479
74548,0.150209131
74549,0.045490955
74550,0.350686387
74551,0.215647485
74552,0.463456321
74553,0.069776263
74554,0.014095322
74555,0.404016146
74556,0.510306083
74557,0.027613832
74558,0.03086591
74559,0.581122213
74560,0.17450215
74561,0.244147304
74562,0.204815133
74563,0.158277074
74564,0.485073233
74565,0.240083157
74566,0.825567815
74567,0.143449705
74568,0.915933889
74569,0.028272489
74570,0.053732316
74571,0.707428802
74572,0.109713439
74573,0.11574421
74574,0.203375986
74575,0.369309487
74576,0.398963653
74577,0.114518643
74578,0.640183551
74579,0.40406902
74580,0.352804047
74581,0.272605284
74582,0.222617396
74583,0.283563218
74584,0.557577688
74585,0.019374608
74586,0.391363957
74587,0.147871385
74588,0.006443762
74589,0.643147825
74590,0.944123465
74591,0.015884667
74592,0.381756799
74593,0.431893124
74594,0.880205694
74595,0.461527068
74596,0.843003727
74597,0.14961577
74598,0.015432438
74599,0.322758966
74600,0.437476273
74601,0.225729185
74602,0.096480522
74603,0.093293853
74604,0.949999121
74605,0.572250822
74606,0.891807831
74607,0.886820377
74608,0.029952109
74609,0.920672129
74610,0.883732341
74611,0.822063114
74612,0.300442519
74613,0.878197544
74614,0.082102888
74615,0.849091073
74616,0.356152565
74617,0.646900408
74618,0.009320065
74619,0.899778655
74620,0.024316
74621,0.016023337
74622,0.57363043
74623,0.379155413
74624,0.045619754
74625,0.08425548
74626,0.239361525
