RefId,Weight(90Log/10NB)
73727,0.093664454
73728,0.133677592
73729,0.103063953
73730,0.158363138
73731,0.142273771
73732,0.163727243
73733,0.133421244
73734,0.122294571
73735,0.048585717
73736,0.04805401
73737,0.104861389
73738,0.167600148
73739,4.17E-02
73740,0.24070148
73741,0.106146456
73742,0.167507104
73743,0.107735766
73744,0.641228366
73745,0.038759552
73746,4.76E-02
73747,0.144946182
73748,0.079072564
73749,0.058819089
73750,0.081880942
73751,0.216475125
73752,0.695977449
73753,0.072554956
73754,0.113436345
73755,0.13846938
73756,0.064874402
73757,0.070630415
73758,0.073135102
73759,0.073644984
73760,0.528700346
73761,4.53E-02
73762,0.088226384
73763,0.285084133
73764,0.142274995
73765,3.95E-02
73766,0.118269422
73767,0.5043408
73768,0.162452411
73769,0.136177171
73770,0.168734794
73771,0.128854515
73772,0.052025467
73773,0.054406984
73774,0.11962061
73775,0.076607632
73776,7.09E-02
73777,0.242525321
73778,0.055362431
73779,0.099365189
73780,0.040253155
73781,0.146611619
73782,0.135951046
73783,0.073899211
73784,0.141661882
73785,0.120422095
73786,0.163910852
73787,0.203377194
73788,0.074528256
73789,0.042132556
73790,0.075163246
73791,0.181040868
73792,0.202264955
73793,0.109301997
73794,0.168424178
73795,0.092930936
73796,0.081816969
73797,0.101763052
73798,0.117494705
73799,0.099523881
73800,0.069475379
73801,0.167772275
73802,4.37E-02
73803,0.114583737
73804,0.055615707
73805,0.146326197
73806,0.201761463
73807,0.092580597
73808,0.0910527
73809,0.094830782
73810,0.110222952
73811,3.77E-02
73812,0.076059106
73813,0.06168993
73814,0.048413275
73815,0.077481147
73816,0.571654876
73817,0.099573388
73818,0.189071502
73819,0.695437401
73820,0.151891433
73821,0.151495396
73822,0.070834325
73823,0.455241506
73824,0.075752622
73825,0.133126419
73826,0.119423456
73827,0.201784522
73828,0.06742438
73829,0.076886104
73830,0.112478636
73831,0.115676945
73832,3.99E-02
73833,0.119948379
73834,0.69771965
73835,0.120262371
73836,0.078980644
73837,0.074313915
73838,3.96E-02
73839,0.078957825
73840,0.118825771
73841,0.076330462
73842,0.065479648
73843,6.24E-02
73844,0.18327019
73845,0.057961166
73846,0.064478916
73847,0.078079672
73848,0.746207834
73849,0.280835083
73850,0.829987237
73851,0.123728572
73852,0.162648067
73853,0.200433372
73854,0.201205668
73855,0.198676818
73856,0.084231946
73857,0.179487837
73858,0.088817961
73859,0.165144581
73860,0.121095461
73861,0.09850243
73862,0.143601767
73863,0.166642449
73864,0.074323388
73865,0.142166623
73866,0.239604135
73867,0.071687755
73868,0.106391352
73869,0.142510601
73870,0.165167377
73871,0.101436313
73872,0.159194631
73873,0.133346206
73874,0.113089705
73875,0.16354544
73876,0.165349558
73877,0.242045852
73878,0.154045861
73879,0.069331634
73880,0.240312634
73881,0.116304266
73882,0.14275816
73883,0.104997675
73884,0.202544735
73885,0.237026583
73886,0.134805005
73887,0.258400466
73888,0.098833577
73889,0.088983479
73890,0.093270725
73891,0.080323283
73892,0.054372213
73893,0.098625125
73894,0.241271098
73895,0.134303927
73896,0.11517273
73897,0.089091166
73898,0.16464801
73899,0.08953969
73900,0.127565277
73901,0.137159541
73902,0.110694684
73903,0.146522935
73904,0.13456258
73905,0.695804384
73906,0.208251852
73907,0.241034439
73908,0.047652171
73909,0.241240725
73910,0.283490051
73911,0.08327259
73912,0.134348755
73913,0.107643502
73914,0.863409181
73915,0.123245488
73916,0.117652577
73917,0.111202396
73918,0.135634038
73919,0.200502439
73920,0.829545714
73921,0.747759208
73922,0.073234862
73923,0.889140575
73924,0.147756274
73925,0.128145556
73926,0.144545577
73927,0.131966578
73928,0.12896406
73929,0.196413721
73930,0.20343475
73931,0.197004696
73932,0.143453342
73933,0.159967635
73934,0.165005009
73935,0.201841003
73936,0.140441985
73937,0.163996926
73938,0.164637333
73939,0.189357057
73940,0.180368071
73941,0.127382558
73942,0.165625584
73943,0.158912502
73944,0.234446208
73945,0.163345742
73946,0.204059726
73947,0.103037088
73948,0.305510459
73949,0.33189666
73950,0.088585138
73951,0.068922389
73952,0.05452973
73953,0.179807709
73954,4.94E-02
73955,0.694917077
73956,0.167410726
73957,0.12805753
73958,0.110098966
73959,0.128589191
73960,0.144612282
73961,0.091554096
73962,0.079833963
73963,0.144964638
73964,0.302946689
73965,0.092065412
73966,0.112156263
73967,0.048255756
73968,0.142714984
73969,0.332170776
73970,0.072757949
73971,0.190951739
73972,0.249689287
73973,0.072973844
73974,0.180120473
73975,0.119410921
73976,0.085739834
73977,0.308547394
73978,0.051934395
73979,0.123785976
73980,0.057305019
73981,0.081500741
73982,0.119017358
73983,0.083963109
73984,0.167830316
73985,0.042744225
73986,0.135240835
73987,0.142451244
73988,0.099475649
73989,0.695187912
73990,0.180363128
73991,0.136892821
73992,0.062156597
73993,4.92E-02
73994,0.05155694
73995,0.110438504
73996,0.065469526
73997,0.060924115
73998,0.167542651
73999,0.137385343
74000,0.085756329
74001,0.103966072
74002,0.695677657
74003,0.099825226
74004,0.117188305
74005,0.068468455
74006,0.166607376
74007,0.134504309
74008,0.086692584
74009,0.087711223
74010,0.735474962
74011,0.233756672
74012,0.239410486
74013,0.084964427
74014,0.131608449
74015,0.17272941
74016,0.196577753
74017,0.578645317
74018,0.145742343
74019,0.132177527
74020,0.052463299
74021,0.097236609
74022,0.082903595
74023,0.062747011
74024,0.174133173
74025,0.132979316
74026,0.065233481
74027,0.162920125
74028,0.166362858
74029,0.070818109
74030,0.096423049
74031,0.283099342
74032,0.079278334
74033,1.01E-01
74034,0.280111758
74035,0.077384881
74036,0.115004156
74037,0.643582931
74038,0.134587922
74039,0.128257271
74040,0.166807667
74041,0.13085998
74042,0.202379454
74043,0.12967141
74044,0.275436554
74045,0.148988137
74046,0.124629545
74047,0.085365468
74048,0.108831391
74049,0.124272855
74050,0.12793361
74051,0.127388502
74052,0.4592783
74053,0.125481246
74054,5.66E-02
74055,0.197107384
74056,0.112886007
74057,0.092113668
74058,0.065893921
74059,0.078498386
74060,0.466062958
74061,0.19494074
74062,0.083412871
74063,0.787906413
74064,0.160326431
74065,0.107748978
74066,0.237829825
74067,0.082169763
74068,0.136290267
74069,0.12203806
74070,0.165125747
74071,0.137368018
74072,0.067208815
74073,0.140132974
74074,0.128607749
74075,0.201489849
74076,0.094091383
74077,0.19421172
74078,0.168114328
74079,0.045256671
74080,0.103883817
74081,0.063782501
74082,0.081181326
74083,0.134467212
74084,0.094409068
74085,0.069536594
74086,0.078191784
74087,6.97E-02
74088,0.09933486
74089,0.128617181
74090,0.08284314
74091,0.128837172
74092,0.137315458
74093,5.66E-02
74094,0.111731958
74095,0.12585768
74096,0.692647629
74097,0.113561649
74098,0.133157617
74099,0.138646654
74100,0.154479726
74101,0.139117724
74102,0.187117612
74103,0.14687123
74104,0.135522022
74105,0.131546802
74106,0.115029627
74107,0.166267925
74108,0.4592783
74109,0.142095243
74110,0.241354251
74111,0.057850578
74112,0.067701296
74113,0.133625078
74114,0.166110818
74115,0.166154351
74116,0.74742372
74117,0.180349644
74118,0.242452675
74119,0.203159368
74120,0.096717706
74121,0.1028947
74122,0.137704407
74123,0.696006846
74124,0.168128287
74125,0.093683689
74126,0.057387364
74127,0.111268044
74128,0.107712949
74129,0.168178821
74130,0.111202842
74131,0.695807809
74132,0.082885864
74133,0.4592783
74134,0.113693064
74135,0.242170623
74136,0.135735811
74137,0.137081036
74138,0.110446391
74139,0.101091775
74140,0.167971069
74141,0.138646698
74142,0.073948547
74143,0.166408799
74144,0.118830372
74145,0.695871122
74146,0.105076849
74147,0.134238895
74148,0.202036577
74149,0.105092201
74150,0.074853495
74151,0.201961924
74152,0.130082124
74153,0.105171186
74154,0.127266676
74155,0.096129163
74156,0.747784233
74157,0.282180835
74158,0.167458082
74159,0.089077766
74160,0.746743725
74161,0.13207652
74162,0.168093233
74163,0.286409215
74164,0.105516838
74165,0.11784962
74166,0.132487884
74167,0.116874357
74168,0.695607003
74169,0.138608199
74170,0.138860982
74171,0.747742455
74172,0.085578882
74173,0.127500075
74174,0.21670578
74175,0.137540188
74176,0.095779116
74177,0.092383164
74178,0.147298096
74179,0.792048648
74180,0.111463586
74181,0.241065654
74182,0.102021008
74183,0.286291894
74184,0.085317892
74185,0.095558138
74186,0.138168037
74187,0.137970759
74188,0.168404454
74189,0.283410111
74190,0.058191771
74191,0.059507051
74192,0.107013977
74193,0.635633976
74194,0.131380768
74195,0.163794133
74196,0.201465735
74197,0.110312076
74198,0.092061613
74199,0.201901125
74200,0.089047258
74201,0.131394409
74202,0.113742031
74203,0.199920971
74204,0.13829085
74205,0.082618877
74206,0.113734784
74207,0.101092858
74208,0.168394881
74209,0.081943135
74210,0.071467765
74211,0.146715587
74212,0.117150451
74213,0.138536759
74214,0.462081195
74215,0.115398321
74216,0.081164994
74217,0.133218736
74218,0.071434518
74219,0.07090981
74220,0.082067913
74221,0.116196635
74222,0.094729541
74223,0.068759786
74224,0.052174797
74225,0.098832506
74226,0.11105504
74227,0.456690546
74228,0.136882862
74229,0.078881479
74230,0.138524831
74231,0.217226737
74232,0.102519589
74233,0.4592783
74234,0.114100944
74235,0.08774488
74236,0.178938479
74237,0.215069903
74238,0.090071908
74239,0.180440974
74240,0.180452139
74241,0.134266262
74242,0.127968035
74243,0.132320897
74244,0.068601881
74245,0.105350019
74246,0.638220999
74247,0.063421808
74248,0.052094124
74249,0.05524217
74250,2.89E-02
74251,0.091457894
74252,3.06E-02
74253,0.102104271
74254,0.071681755
74255,0.09878747
74256,0.162653556
74257,0.080061196
74258,0.068236203
74259,0.085453684
74260,3.60E-02
74261,0.069261394
74262,0.062429726
74263,0.539600427
74264,0.068220543
74265,0.455934248
74266,0.121309147
74267,0.165754029
74268,0.746944829
74269,0.199918168
74270,0.113483092
74271,3.10E-02
74272,0.071212366
74273,0.060868966
74274,0.094073373
74275,0.201237914
74276,0.086499633
74277,0.060933566
74278,0.095577262
74279,0.178971212
74280,0.447018358
74281,0.165663617
74282,0.058116395
74283,3.42E-02
74284,0.059621682
74285,0.080768792
74286,5.51E-02
74287,0.087192137
74288,0.093183797
74289,0.06035564
74290,0.524726128
74291,0.089490721
74292,0.134485547
74293,0.079110224
74294,0.829467088
74295,0.114342152
74296,0.286576004
74297,0.64414343
74298,0.100563914
74299,0.889412714
74300,0.084088047
74301,0.743184466
74302,0.081683676
74303,0.163872618
74304,0.195927315
74305,0.241423022
74306,0.163532888
74307,0.100255442
74308,0.176909372
74309,0.196339259
74310,0.107601847
74311,0.133386454
74312,0.111212216
74313,0.095790267
74314,0.078107607
74315,0.133157746
74316,0.108771808
74317,0.115181317
74318,0.157804285
74319,0.166466405
74320,3.94E-02
74321,0.217152726
74322,0.15694264
74323,0.058777095
74324,0.134949215
74325,0.103709742
74326,0.088468486
74327,0.21076245
74328,0.088837536
74329,0.519834817
74330,0.197358988
74331,0.166266921
74332,0.08285429
74333,0.199544793
74334,0.092668262
74335,0.04974661
74336,0.084334218
74337,0.132752101
74338,0.108906007
74339,0.076051805
74340,0.130502712
74341,0.130674221
74342,0.107183143
74343,0.197668199
74344,0.188021454
74345,0.137745532
74346,0.100733866
74347,0.135608315
74348,0.172963489
74349,0.110185477
74350,5.07E-02
74351,0.166285471
74352,0.120127892
74353,0.168052873
74354,0.131136474
74355,4.07E-02
74356,0.157247848
74357,0.16233758
74358,0.199661618
74359,0.101438889
74360,0.096361248
74361,0.635149688
74362,0.697152817
74363,0.791365616
74364,0.687114941
74365,0.070792358
74366,0.04718583
74367,0.109795275
74368,0.745691588
74369,0.747385219
74370,0.145008176
74371,0.239655018
74372,0.080404261
74373,0.748577838
74374,0.236092121
74375,0.087181867
74376,0.199899522
74377,0.091714368
74378,0.087526875
74379,0.792275554
74380,0.16343841
74381,0.099933924
74382,0.047126678
74383,0.162136969
74384,0.12621216
74385,0.108248657
74386,0.115703977
74387,0.695909442
74388,0.111397301
74389,0.642209548
74390,0.146936533
74391,0.091758512
74392,0.075260692
74393,0.091796881
74394,0.14231251
74395,0.829541927
74396,0.124979228
74397,0.105041492
74398,0.283700161
74399,0.178445929
74400,0.166179087
74401,0.089627361
74402,0.213141439
74403,0.640386467
74404,0.104528293
74405,0.241177118
74406,0.13189532
74407,0.16739478
74408,0.102574636
74409,0.090495691
74410,0.133275754
74411,0.235221278
74412,0.101176209
74413,0.158206598
74414,0.116018047
74415,0.161057226
74416,0.159845882
74417,0.137130778
74418,0.747744465
74419,0.109584038
74420,0.124226586
74421,0.127601837
74422,0.165758298
74423,0.102766922
74424,0.095721752
74425,0.203592785
74426,0.189747397
74427,0.098053027
74428,0.134126628
74429,0.104363308
74430,0.101087792
74431,0.052773883
74432,0.196211672
74433,0.167851717
74434,0.0955606
74435,0.241013205
74436,0.093752199
74437,0.135811401
74438,0.889937174
74439,0.694232126
74440,0.194977613
74441,0.092182075
74442,0.11587654
74443,0.073444349
74444,0.117239861
74445,0.197422488
74446,0.197215806
74447,0.056029719
74448,0.086319711
74449,0.69609394
74450,0.115071103
74451,0.173794997
74452,0.275546921
74453,0.146351887
74454,0.830045457
74455,0.049134372
74456,0.689706307
74457,0.178959365
74458,0.129309098
74459,0.203118338
74460,0.124697083
74461,0.14219807
74462,0.120108332
74463,0.149431445
74464,0.048732752
74465,0.28638505
74466,0.088226929
74467,0.081326646
74468,0.122834066
74469,0.174776933
74470,0.117252957
74471,0.747640381
74472,0.75128086
74473,0.091151814
74474,0.284552033
74475,0.144745275
74476,0.093540257
74477,0.634099875
74478,0.744738387
74479,0.693903358
74480,0.581722007
74481,0.080078974
74482,0.634394944
74483,0.647551786
74484,0.751750387
74485,0.693641646
74486,0.649266578
74487,0.622032462
74488,5.06E-01
74489,0.239447745
74490,0.054244351
74491,0.240156022
74492,0.177173594
74493,0.146208625
74494,0.747806442
74495,0.08025269
74496,0.12677758
74497,0.216458306
74498,0.140359078
74499,0.203352947
74500,0.792024844
74501,0.111438955
74502,0.189322585
74503,0.694846423
74504,0.166616072
74505,0.057187247
74506,0.090301046
74507,0.146279955
74508,0.052254098
74509,0.861396369
74510,0.131238049
74511,0.051669585
74512,0.078166101
74513,0.173278092
74514,0.062014649
74515,0.05388299
74516,0.086013661
74517,0.333688868
74518,0.158679679
74519,0.747501391
74520,0.199744614
74521,0.253576954
74522,0.199729829
74523,0.146511899
74524,7.90E-02
74525,0.168398059
74526,0.133509747
74527,0.115343789
74528,0.112746452
74529,0.116973993
74530,0.098294603
74531,0.198925986
74532,0.078505964
74533,0.13420952
74534,0.151020914
74535,0.17930631
74536,0.200838149
74537,0.695281838
74538,0.159812077
74539,0.111437136
74540,0.077158419
74541,0.087790068
74542,0.163669373
74543,0.141634213
74544,0.171770429
74545,0.095304808
74546,0.202927115
74547,0.203079126
74548,0.077657242
74549,0.056834985
74550,0.13390327
74551,0.084805048
74552,0.159657583
74553,0.054407844
74554,0.054984889
74555,0.144267004
74556,0.180386721
74557,0.071944315
74558,0.049423871
74559,0.203037147
74560,0.078084569
74561,0.133186316
74562,0.111900796
74563,0.105966638
74564,0.16251652
74565,0.087577872
74566,0.635675059
74567,0.1027277
74568,0.74285532
74569,0.049686728
74570,0.053293995
74571,0.286255414
74572,0.082168861
74573,0.089824752
74574,0.090258744
74575,0.119011836
74576,0.12973974
74577,0.090359762
74578,0.282872593
74579,0.144559807
74580,0.114649463
74581,0.107253452
74582,0.092813183
74583,0.107858131
74584,0.199852703
74585,8.72E-02
74586,0.130180319
74587,0.077566347
74588,2.90E-02
74589,0.240358646
74590,0.825022607
74591,0.049938752
74592,0.13087563
74593,0.617483902
74594,0.738075725
74595,0.160052372
74596,0.588978545
74597,0.079685313
74598,0.049044612
74599,0.118938323
74600,0.619502841
74601,0.098376953
74602,0.429058581
74603,4.20E-01
74604,0.830478547
74605,0.201329385
74606,0.743745176
74607,0.737172958
74608,0.049782854
74609,0.795121779
74610,0.698614759
74611,0.636779226
74612,0.505958939
74613,0.69707828
74614,0.070742585
74615,0.640872745
74616,0.135589616
74617,0.240836204
74618,4.19E-02
74619,0.697078859
74620,0.04621932
74621,0.071512325
74622,0.202370997
74623,0.1309686
74624,0.063191019
74625,0.076326194
74626,0.104663515
74627,0.202172807
74628,0.200730543
74629,0.230929966
74630,0.131075704
74631,0.25296211
74632,0.07409692
74633,0.072341994
74634,0.205409105
74635,0.066563629
74636,0.285283003
74637,0.126696767
74638,0.116926215
