RefId,Weight(80Log/20NB)
73260,0.190500778
73261,0.724551909
73262,0.238370094
73263,0.20772391
73264,0.187208485
73265,0.177934829
73266,0.121287773
73267,0.064299482
73268,0.145695792
73269,0.149023789
73270,0.413381091
73271,0.066117332
73272,0.845373292
73273,0.258665822
73274,0.257746417
73275,0.724917667
73276,0.060089465
73277,0.045507724
73278,0.066975589
73279,0.096802958
73280,0.20209527
73281,0.047987502
73282,0.443289815
73283,0.084520346
73284,0.299432495
73285,0.192106437
73286,0.724873598
73287,0.213198232
73288,0.088325293
73289,0.102988531
73290,0.140276171
73291,0.299676035
73292,0.149713552
73293,0.15282854
73294,0.143447487
73295,0.770757876
73296,0.172192469
73297,0.257370346
73298,0.424162389
73299,0.189597872
73300,0.094176969
73301,0.228002399
73302,0.123014136
73303,0.243967944
73304,0.174055731
73305,0.725048297
73306,0.771983073
73307,0.137599115
73308,0.210719472
73309,0.219099791
73310,0.341811097
73311,0.263012638
73312,0.315412141
73313,0.257912442
73314,0.259256373
73315,0.155040235
73316,0.847387293
73317,0.174777267
73318,0.217484423
73319,0.078621534
73320,0.081113751
73321,0.107561019
73322,0.126271432
73323,0.195211018
73324,0.671247749
73325,0.673283556
73326,0.677561314
73327,0.204284618
73328,0.044027813
73329,0.095774834
73330,0.055453092
73331,0.048654707
73332,0.068519345
73333,0.210767682
73334,0.278990598
73335,0.083601052
73336,0.223880976
73337,0.064652646
73338,0.062372006
73339,0.771086784
73340,0.733121402
73341,0.266180231
73342,0.255897527
73343,0.410483011
73344,0.058803323
73345,0.178705623
73346,0.117225291
73347,0.084380986
73348,0.221483128
73349,0.875374404
73350,0.052677552
73351,0.110544161
73352,0.053124812
73353,0.671247749
73354,0.077600055
73355,0.205086992
73356,0.067652512
73357,0.233946257
73358,0.105540186
73359,0.048989173
73360,0.195531261
73361,0.068755694
73362,0.036309885
73363,0.073194723
73364,0.045068562
73365,0.115433107
73366,0.053301588
73367,0.086354737
73368,0.150147903
73369,0.032628098
73370,0.046747514
73371,0.042805821
73372,0.03333081
73373,0.044098834
73374,0.677479518
73375,0.184791854
73376,0.266988489
73377,0.174698987
73378,0.152826171
73379,0.087712391
73380,0.050275912
73381,0.278898058
73382,0.075023273
73383,0.105649531
73384,0.168903754
73385,0.101260041
73386,0.04609531
73387,0.034057499
73388,0.095195832
73389,0.072106259
73390,0.065354146
73391,0.052350903
73392,0.264733186
73393,0.053777252
73394,0.213984612
73395,0.0487412
73396,0.216595664
73397,0.044766832
73398,0.033441446
73399,0.132038849
73400,0.304664315
73401,0.048957805
73402,0.173820639
73403,0.1791131
73404,0.231642324
73405,0.185870657
73406,0.031924981
73407,0.726587418
73408,0.03167612
73409,0.07161594
73410,0.055076209
73411,0.038832854
73412,0.134192784
73413,0.099284464
73414,0.724299771
73415,0.041864358
73416,0.032924345
73417,0.812576648
73418,0.725031346
73419,0.876845597
73420,0.034741261
73421,0.15316103
73422,0.725046271
73423,0.153312364
73424,0.812974527
73425,0.196489624
73426,0.069569614
73427,0.03092232
73428,0.030134618
73429,0.058313132
73430,0.057431193
73431,0.076267527
73432,0.031338768
73433,0.126671133
73434,0.063103568
73435,0.083880773
73436,0.066887005
73437,0.082866933
73438,0.030409129
73439,0.077593031
73440,0.670861611
73441,0.203113888
73442,0.064062794
73443,0.045184862
73444,0.096487008
73445,0.203571046
73446,0.071499485
73447,0.141586916
73448,0.067537924
73449,0.186239163
73450,0.213229576
73451,0.162429727
73452,0.128420494
73453,0.108276537
73454,0.184936685
73455,0.14517719
73456,0.339790606
73457,0.193974776
73458,0.670091962
73459,0.174744942
73460,0.358547469
73461,0.772091788
73462,0.297190639
73463,0.174609807
73464,0.36310197
73465,0.171432184
73466,0.205582774
73467,0.844680389
73468,0.214478093
73469,0.162228517
73470,0.146987176
73471,0.254461633
73472,0.210554561
73473,0.299513428
73474,0.083154458
73475,0.063553787
73476,0.188694196
73477,0.770288464
73478,0.254449331
73479,0.137384364
73480,0.811754897
73481,0.243183552
73482,0.207522016
73483,0.256276538
73484,0.050461817
73485,0.14948596
73486,0.771723184
73487,0.042989665
73488,0.128992374
73489,0.076417327
73490,0.0566653
73491,0.771723184
73492,0.136704176
73493,0.813144471
73494,0.247740437
73495,0.128950596
73496,0.164606501
73497,0.152733453
73498,0.771977399
73499,0.171554928
73500,0.147276404
73501,0.209954128
73502,0.135169106
73503,0.197939724
73504,0.22780685
73505,0.066572104
73506,0.19551631
73507,0.725534219
73508,0.120832348
73509,0.300565622
73510,0.217219892
73511,0.092574598
73512,0.148043337
73513,0.060206572
73514,0.098768284
73515,0.065793821
73516,0.043409131
73517,0.17060135
73518,0.256591426
73519,0.17420315
73520,0.715259367
73521,0.191278576
73522,0.208882077
73523,0.134265412
73524,0.846162312
73525,0.108095213
73526,0.144964606
73527,0.143735253
73528,0.117287193
73529,0.132278407
73530,0.16329197
73531,0.226830427
73532,0.173145238
73533,0.124847355
73534,0.070053018
73535,0.15397375
73536,0.138998715
73537,0.771618582
73538,0.047487614
73539,0.281329379
73540,0.34292202
73541,0.044316367
73542,0.126647839
73543,0.083579505
73544,0.139710587
73545,0.162971533
73546,0.095064665
73547,0.103110932
73548,0.250244174
73549,0.77136318
73550,0.666136275
73551,0.268692737
73552,0.309938563
73553,0.144796285
73554,0.2332193
73555,0.07153812
73556,0.1982275
73557,0.162650683
73558,0.149803943
73559,0.057805041
73560,0.877216173
73561,0.138774716
73562,0.157294813
73563,0.141111802
73564,0.292743481
73565,0.116034594
73566,0.771618205
73567,0.673440673
73568,0.255689646
73569,0.156380627
73570,0.258896016
73571,0.175110458
73572,0.108989182
73573,0.213853098
73574,0.179798078
73575,0.110185713
73576,0.224948184
73577,0.176850449
73578,0.100856803
73579,0.25644426
73580,0.179706024
73581,0.809727812
73582,0.100702458
73583,0.345276165
73584,0.417574844
73585,0.116360316
73586,0.137662278
73587,0.81205812
73588,0.164617024
73589,0.287476144
73590,0.13707586
73591,0.075378707
73592,0.10784044
73593,0.127604383
73594,0.139083688
73595,0.160311726
73596,0.84691751
73597,0.2558277
73598,0.051796987
73599,0.083164165
73600,0.179694757
73601,0.122817783
73602,0.114564776
73603,0.063380653
73604,0.156252449
73605,0.181267062
73606,0.051138688
73607,0.218664094
73608,0.226755869
73609,0.344394009
73610,0.216554305
73611,0.444933855
73612,0.810698667
73613,0.062953827
73614,0.256408706
73615,0.34288424
73616,0.104186714
73617,0.142655296
73618,0.209358363
73619,0.209287384
73620,0.194587272
73621,0.08902455
73622,0.134729383
73623,0.228258667
73624,0.223213977
73625,0.097077802
73626,0.167729984
73627,0.088750407
73628,0.122396003
73629,0.077763978
73630,0.131353115
73631,0.257789846
73632,0.414625453
73633,0.344913675
73634,0.4185566
73635,0.414625453
73636,0.34355472
73637,0.139619728
73638,0.063706893
73639,0.210703912
73640,0.134614063
73641,0.055076753
73642,0.063442247
73643,0.432125916
73644,0.217280167
73645,0.257847259
73646,0.847263347
73647,0.055234043
73648,0.170831049
73649,0.847160798
73650,0.772179304
73651,0.152324707
73652,0.772175483
73653,0.813046583
73654,0.723836191
73655,0.813066891
73656,0.771757119
73657,0.813347369
73658,0.722368092
73659,0.845953513
73660,0.813121664
73661,0.72390656
73662,0.725786889
73663,0.726125399
73664,0.847418175
73665,0.724510189
73666,0.257137318
73667,0.218799928
73668,0.153668691
73669,0.25794231
73670,0.299782072
73671,0.187183865
73672,0.156667757
73673,0.256823037
73674,0.147352592
73675,0.217625064
73676,0.173430482
73677,0.154007558
73678,0.257936324
73679,0.190231851
73680,0.255985457
73681,0.346933751
73682,0.257922044
73683,0.217759566
73684,0.129383663
73685,0.164119044
73686,0.216379862
73687,0.190488188
73688,0.251772562
73689,0.173818955
73690,0.187386183
73691,0.144269688
73692,0.150678214
73693,0.044957685
73694,0.227114726
73695,0.256240913
73696,0.14922937
73697,0.137752032
73698,0.236078479
73699,0.413381091
73700,0.299580433
73701,0.148484229
73702,0.090100452
73703,0.257899514
73704,0.257605089
73705,0.137328416
73706,0.341509038
73707,0.224641254
73708,0.155664463
73709,0.153807502
73710,0.156368396
73711,0.154180477
73712,0.257789329
73713,0.143008203
73714,0.257646799
73715,0.182540751
73716,0.188873765
73717,0.218274389
73718,0.18127863
73719,0.116111835
73720,0.04608414
73721,0.166228897
73722,0.724754082
73723,0.115743661
73724,0.414625453
73725,0.131316783
73726,0.064608008
73727,0.089198108
73728,0.173810985
73729,0.132625226
73730,0.195283504
73731,0.177594731
73732,0.207892831
73733,0.173510317
73734,0.1484515
73735,0.043204767
73736,0.045144213
73737,0.112638044
73738,0.216640679
73739,0.037029155
73740,0.297879071
73741,0.138618795
73742,0.216797391
73743,0.131293528
73744,0.672248029
73745,0.034465833
73746,0.0423411
73747,0.18361626
73748,0.071376238
73749,0.064729554
73750,0.098305751
73751,0.269602683
73752,0.724605908
73753,0.081797034
73754,0.143652416
73755,0.17500028
73756,0.058096639
73757,0.073885236
73758,0.071422693
73759,0.070436047
73760,0.512443642
73761,0.040293868
73762,0.1115029
73763,0.345161321
73764,0.170408962
73765,0.035120295
73766,0.127862652
73767,0.512957285
73768,0.204018156
73769,0.177660792
73770,0.217792267
73771,0.162424694
73772,0.04679448
73773,0.048766592
73774,0.130243044
73775,0.069786964
73776,0.063006292
73777,0.300701952
73778,0.050731898
73779,0.124971928
73780,0.035832306
73781,0.187532279
73782,0.178558747
73783,0.074196053
73784,0.160171732
73785,0.148725042
73786,0.179593085
73787,0.257492462
73788,0.074771957
73789,0.037545933
73790,0.0713378
73791,0.220407915
73792,0.256623487
73793,0.121617901
73794,0.218158043
73795,0.096433878
73796,0.078413951
73797,0.119098571
73798,0.110696704
73799,0.122305971
73800,0.071179713
73801,0.216501519
73802,0.038816764
73803,0.146085253
73804,0.050243177
73805,0.187485369
73806,0.244943178
73807,0.118068633
73808,0.115921178
73809,0.104608809
73810,0.146212515
73811,0.033479333
73812,0.074799112
73813,0.05510326
73814,0.043049621
73815,0.076978411
73816,0.591977265
73817,0.105352516
73818,0.234895077
73819,0.723635423
73820,0.18078437
73821,0.177713598
73822,0.063434706
73823,0.410483011
73824,0.076704543
73825,0.135247353
73826,0.155660254
73827,0.24596666
73828,0.062796035
73829,0.07863494
73830,0.127936335
73831,0.122807645
73832,0.035477183
73833,0.139116299
73834,0.701004373
73835,0.124194934
73836,0.082083497
73837,0.072580511
73838,0.035205885
73839,0.082417122
73840,0.14120985
73841,0.077700127
73842,0.062314778
73843,0.055441197
73844,0.224571415
73845,0.05177312
73846,0.057641797
73847,0.080212903
73848,0.770979151
73849,0.339835476
73850,0.847133594
73851,0.151435697
73852,0.209828081
73853,0.249004666
73854,0.254288157
73855,0.250105919
73856,0.076133425
73857,0.227375194
73858,0.083573667
73859,0.209327778
73860,0.118905998
73861,0.119725181
73862,0.182231044
73863,0.213975473
73864,0.082154697
73865,0.178644482
73866,0.290819978
73867,0.088740093
73868,0.139635171
73869,0.182123075
73870,0.209531602
73871,0.106318278
73872,0.202293219
73873,0.173616479
73874,0.146176057
73875,0.209726295
73876,0.209323036
73877,0.298191855
73878,0.192980736
73879,0.085343067
73880,0.298406174
73881,0.147807465
73882,0.181009865
73883,0.136291618
73884,0.25388243
73885,0.29379371
73886,0.176698149
73887,0.314500399
73888,0.103150183
73889,0.111880103
73890,0.119951516
73891,0.096668979
73892,0.058159458
73893,0.113330136
73894,0.298775827
73895,0.176393259
73896,0.148823849
73897,0.105915787
73898,0.209909342
73899,0.111477594
73900,0.155497189
73901,0.167380222
73902,0.14020315
73903,0.188544748
73904,0.177192005
73905,0.724677497
73906,0.258109
73907,0.298981651
73908,0.043176825
73909,0.298707159
73910,0.3433273
73911,0.101062246
73912,0.176095824
73913,0.130814026
73914,0.877376189
73915,0.150361061
73916,0.152519873
73917,0.140043079
73918,0.148610261
73919,0.252229015
73920,0.846711432
73921,0.772182161
73922,0.082315853
73923,0.900613939
73924,0.18981168
73925,0.16251101
73926,0.184322049
73927,0.169364592
73928,0.163981873
73929,0.242866461
73930,0.250571947
73931,0.247103915
73932,0.18128289
73933,0.19927962
73934,0.211914667
73935,0.255720765
73936,0.175349317
73937,0.211218416
73938,0.211326781
73939,0.228166374
73940,0.226950003
73941,0.158723372
73942,0.214191864
73943,0.198716548
73944,0.290578834
73945,0.206723108
73946,0.25761213
73947,0.124137427
73948,0.362303064
73949,0.388949667
73950,0.112643964
73951,0.084822842
73952,0.056142166
73953,0.203790086
73954,0.043942292
73955,0.723945771
73956,0.217164838
73957,0.153004717
73958,0.134500187
73959,0.163217426
73960,0.182651021
73961,0.116102066
73962,0.07291543
73963,0.1680463
73964,0.362059067
73965,0.107110036
73966,0.127624807
73967,0.043858157
73968,0.181126571
73969,0.392297645
73970,0.070114602
73971,0.238182664
73972,0.291908331
73973,0.080986315
73974,0.227458328
73975,0.156208671
73976,0.094647592
73977,0.368419165
73978,0.051085393
73979,0.137677939
73980,0.060204587
73981,0.096552447
73982,0.154989009
73983,0.102474219
73984,0.217865117
73985,0.038088394
73986,0.178114701
73987,0.170723269
73988,0.126101678
73989,0.724497689
73990,0.228337208
73991,0.181414851
73992,0.055845731
73993,0.043728175
73994,0.045850886
73995,0.139354887
73996,0.060051078
73997,0.054497131
73998,0.217031299
73999,0.172147552
74000,0.099182877
74001,0.134427246
74002,0.72404181
74003,0.126041421
74004,0.122592199
74005,0.073987598
74006,0.191549663
74007,0.177277785
74008,0.108180931
74009,0.103587702
74010,0.759323232
74011,0.287158171
74012,0.296694236
74013,0.091000263
74014,0.170164822
74015,0.202615628
74016,0.247226438
74017,0.60826384
74018,0.186997526
74019,0.171526744
74020,0.049077266
74021,0.09705136
74022,0.093321367
74023,0.05667648
74024,0.218227715
74025,0.152722845
74026,0.060997108
74027,0.209303934
74028,0.215695084
74029,0.070777658
74030,0.127597937
74031,0.342548004
74032,0.098425568
74033,0.0895219
74034,0.338349472
74035,0.083906644
74036,0.155037693
74037,0.676054843
74038,0.154471832
74039,0.144863403
74040,0.213738319
74041,0.168174444
74042,0.256926781
74043,0.166482675
74044,0.331595605
74045,0.183272929
74046,0.158281345
74047,0.099009739
74048,0.136981214
74049,0.149347275
74050,0.14338333
74051,0.162416184
74052,0.4185566
74053,0.158544471
74054,0.050337106
74055,0.247571698
74056,0.150085251
74057,0.118610637
74058,0.062006106
74059,0.08504865
74060,0.432125916
74061,0.243894461
74062,0.102158932
74063,0.80810046
74064,0.205923547
74065,0.138983736
74066,0.29495815
74067,0.089081392
74068,0.17829239
74069,0.151700137
74070,0.212102664
74071,0.18218587
74072,0.064122039
74073,0.165845049
74074,0.162726223
74075,0.255734986
74076,0.12693626
74077,0.243082088
74078,0.216151639
74079,0.041222337
74080,0.133777292
74081,0.066207207
74082,0.084633006
74083,0.17699764
74084,0.123258426
74085,0.06907639
74086,0.084914631
74087,0.061928546
74088,0.119035047
74089,0.165097569
74090,0.093864802
74091,0.165864906
74092,0.18233973
74093,0.050323874
74094,0.099363384
74095,0.137774295
74096,0.722095304
74097,0.127867678
74098,0.151291087
74099,0.183397119
74100,0.193349496
74101,0.163602913
74102,0.239332063
74103,0.189581125
74104,0.179105515
74105,0.171042563
74106,0.154862664
74107,0.212793423
74108,0.4185566
74109,0.180572792
74110,0.299491649
74111,0.057404803
74112,0.076338213
74113,0.173378377
74114,0.21492603
74115,0.215364841
74116,0.772012394
74117,0.228196115
74118,0.300758472
74119,0.257035208
74120,0.119111118
74121,0.131073847
74122,0.181550236
74123,0.724671184
74124,0.217755538
74125,0.113250615
74126,0.056191849
74127,0.14742642
74128,0.140447277
74129,0.217397303
74130,0.147297433
74131,0.724273789
74132,0.105007309
74133,0.4185566
74134,0.152280087
74135,0.300484918
74136,0.17754954
74137,0.180261973
74138,0.145804553
74139,0.128842256
74140,0.216933368
74141,0.184262686
74142,0.087700698
74143,0.2132893
74144,0.154857466
74145,0.724997591
74146,0.135312104
74147,0.174722885
74148,0.256455875
74149,0.120858043
74150,0.089447602
74151,0.256350776
74152,0.167624622
74153,0.135495539
74154,0.16101824
74155,0.126148742
74156,0.772174276
74157,0.341373768
74158,0.215626335
74159,0.10140628
74160,0.771460693
74161,0.170350272
74162,0.217204207
74163,0.346903996
74164,0.136167833
74165,0.152851441
74166,0.171152925
74167,0.150894796
74168,0.723920058
74169,0.183520804
74170,0.18416358
74171,0.77218199
74172,0.105507847
74173,0.163142824
74174,0.269871862
74175,0.181207786
74176,0.117297063
74177,0.110741705
74178,0.189340853
74179,0.812676051
74180,0.147813577
74181,0.299129609
74182,0.129379077
74183,0.346756374
74184,0.105784615
74185,0.118365565
74186,0.182535574
74187,0.182112232
74188,0.217927025
74189,0.342374257
74190,0.063863667
74191,0.060134898
74192,0.139083504
74193,0.663188046
74194,0.169136428
74195,0.206756941
74196,0.255106632
74197,0.145540084
74198,0.118114793
74199,0.256264606
74200,0.112237363
74201,0.169021532
74202,0.144721983
74203,0.250054378
74204,0.183768181
74205,0.09978294
74206,0.152365094
74207,0.127652063
74208,0.217903674
74209,0.098478169
74210,0.089453878
74211,0.188068455
74212,0.151576514
74213,0.18411756
74214,0.424162389
74215,0.155904262
74216,0.096976694
74217,0.171262623
74218,0.089389266
74219,0.081845922
74220,0.092632611
74221,0.149548125
74222,0.123361407
74223,0.08357762
74224,0.047906022
74225,0.131996139
74226,0.137431156
74227,0.413381091
74228,0.179410159
74229,0.09257701
74230,0.184070971
74231,0.270544508
74232,0.130346087
74233,0.4185566
74234,0.15311507
74235,0.109651016
74236,0.226860869
74237,0.267756327
74238,0.114557031
74239,0.228520927
74240,0.228612987
74241,0.174237035
74242,0.160749408
74243,0.170198528
74244,0.064345264
74245,0.106517134
74246,0.666816117
74247,0.059342271
74248,0.049053802
74249,0.049234403
74250,0.025655758
74251,0.11537208
74252,0.027201502
74253,0.097773359
74254,0.075140346
74255,0.120613674
74256,0.203845589
74257,0.077896807
74258,0.074214583
74259,0.08745458
74260,0.031962969
74261,0.066348654
74262,0.056845532
74263,0.514048974
74264,0.063633786
74265,0.411868495
74266,0.134918521
74267,0.211269529
74268,0.771633556
74269,0.242887994
74270,0.127767619
74271,0.027558409
74272,0.068372259
74273,0.05630895
74274,0.100787455
74275,0.25467296
74276,0.106244675
74277,0.063527591
74278,0.117062887
74279,0.215863103
74280,0.404912969
74281,0.193726463
74282,0.052606056
74283,0.030424885
74284,0.053969435
74285,0.083848975
74286,0.04897021
74287,0.101904713
74288,0.111118524
74289,0.053847637
74290,0.478969431
74291,0.105131799
74292,0.175136629
74293,0.081070818
74294,0.846519124
74295,0.132798174
74296,0.346656709
74297,0.677174821
74298,0.125754023
74299,0.900871803
74300,0.091876669
74301,0.767783508
74302,0.079216374
74303,0.208452495
74304,0.247010848
74305,0.299203464
74306,0.210126364
74307,0.103544837
74308,0.201937939
74309,0.245013961
74310,0.119084189
74311,0.174453536
74312,0.127865558
74313,0.116141124
74314,0.087871793
74315,0.172439075
74316,0.134145317
74317,0.147825583
74318,0.195917636
74319,0.214257835
74320,0.034989279
74321,0.247513112
74322,0.193950329
74323,0.053589727
74324,0.177979743
74325,0.123487175
74326,0.109429654
74327,0.260896403
74328,0.080041691
74329,0.495771228
74330,0.24980868
74331,0.212014679
74332,0.098252178
74333,0.252791503
74334,0.117988197
74335,0.045288582
74336,0.103045619
74337,0.1658766
74338,0.142092767
74339,0.087509807
74340,0.166749701
74341,0.168271313
74342,0.117983742
74343,0.245141265
74344,0.234298175
74345,0.181357375
74346,0.104479991
74347,0.178634042
74348,0.216947708
74349,0.132451926
74350,0.04509245
74351,0.212954474
74352,0.146496933
74353,0.216449786
74354,0.167453912
74355,0.036198726
74356,0.194905054
74357,0.204633563
74358,0.251766624
74359,0.127758249
74360,0.107499615
74361,0.662384906
74362,0.723959093
74363,0.81198906
74364,0.715227168
74365,0.072706327
74366,0.04441962
74367,0.110004759
74368,0.769968158
74369,0.771233813
74370,0.182518351
74371,0.296326077
74372,0.091510912
74373,0.770379249
74374,0.291786891
74375,0.105339495
74376,0.252940197
74377,0.117074612
74378,0.108247684
74379,0.811999273
74380,0.20719825
74381,0.123252643
74382,0.04303811
74383,0.207748923
74384,0.156557907
74385,0.132035466
74386,0.149405005
74387,0.724466336
74388,0.139697888
74389,0.676109206
74390,0.174731494
74391,0.117129783
74392,0.085784996
74393,0.120267782
74394,0.180837914
74395,0.846707818
74396,0.154941638
74397,0.138104071
74398,0.343088879
74399,0.226081687
74400,0.212140574
74401,0.107208159
74402,0.264231107
74403,0.670907346
74404,0.126156747
74405,0.298551567
74406,0.170266992
74407,0.2160699
74408,0.128724185
74409,0.10382821
74410,0.17286992
74411,0.291043463
74412,0.118021939
74413,0.198420576
74414,0.140234045
74415,0.202833186
74416,0.197631424
74417,0.180467445
74418,0.771910222
74419,0.142499853
74420,0.15430326
74421,0.159371619
74422,0.213437982
74423,0.1315784
74424,0.115319366
74425,0.257830755
74426,0.228236791
74427,0.119229451
74428,0.17267235
74429,0.135161889
74430,0.10502982
74431,0.047037275
74432,0.241016183
74433,0.216927963
74434,0.11500684
74435,0.298353284
74436,0.098105481
74437,0.178966183
74438,0.901375976
74439,0.721724943
74440,0.24544155
74441,0.111109546
74442,0.149611456
74443,0.080617039
74444,0.144827663
74445,0.24588926
74446,0.248630677
74447,0.049959176
74448,0.108433065
74449,0.724952507
74450,0.147169634
74451,0.217956791
74452,0.331297313
74453,0.187265998
74454,0.847183214
74455,0.045338522
74456,0.710064797
74457,0.225287213
74458,0.163857629
74459,0.255768368
74460,0.155364167
74461,0.181018519
74462,0.148897305
74463,0.181343686
74464,0.044747411
74465,0.346003085
74466,0.104968808
74467,0.097366946
74468,0.155475559
74469,0.217397197
74470,0.145885795
74471,0.772147464
74472,0.773197121
74473,0.114463584
74474,0.343316561
74475,0.179384185
74476,0.089037128
74477,0.66202724
74478,0.769617542
74479,0.707782735
74480,0.551048585
74481,0.094295143
74482,0.646377704
74483,0.624928251
74484,0.773270549
74485,0.716110645
74486,0.679609815
74487,0.570244075
74488,0.449632878
74489,0.296856008
74490,0.048241828
74491,0.297129957
74492,0.221069664
74493,0.186177599
74494,0.772120512
74495,0.095277244
74496,0.15995118
74497,0.269527961
74498,0.166515151
74499,0.257319462
74500,0.812654921
74501,0.141625099
74502,0.233430828
74503,0.724095708
74504,0.21349061
74505,0.051914599
74506,0.086322751
74507,0.187670282
74508,0.051111798
74509,0.875485856
74510,0.170205361
74511,0.048932753
74512,0.089114076
74513,0.215658755
74514,0.055174222
74515,0.053442816
74516,0.106249411
74517,0.393635341
74518,0.196179864
74519,0.772065689
74520,0.252769874
74521,0.308324465
74522,0.253354329
74523,0.187676293
74524,0.070262966
74525,0.217343418
74526,0.170429575
74527,0.14634812
74528,0.135624417
74529,0.144110493
74530,0.117706976
74531,0.245536221
74532,0.071375247
74533,0.173120313
74534,0.178766542
74535,0.225145217
74536,0.254634437
74537,0.723380709
74538,0.200039901
74539,0.139992472
74540,0.076618626
74541,0.090442107
74542,0.20919738
74543,0.178098368
74544,0.19004744
74545,0.087305689
74546,0.256885693
74547,0.256993393
74548,0.088021797
74549,0.05521441
74550,0.164872286
74551,0.103496824
74552,0.203057402
74553,0.056603333
74554,0.049143523
74555,0.181374025
74556,0.227518058
74557,0.065611389
74558,0.046772734
74559,0.257049299
74560,0.091858509
74561,0.149037885
74562,0.125174273
74563,0.113439558
74564,0.208596051
74565,0.109364342
74566,0.662802595
74567,0.10854513
74568,0.76758083
74569,0.046627551
74570,0.053356612
74571,0.346423041
74572,0.0861038
74573,0.093527532
74574,0.10641835
74575,0.154768643
74576,0.168200299
74577,0.093811031
74578,0.333917015
74579,0.181632551
74580,0.148671547
74581,0.130875142
74582,0.111356642
74583,0.132958857
74584,0.250956273
74585,0.077490303
74586,0.167492267
74587,0.087609924
74588,0.025775046
74589,0.297899957
74590,0.842037015
74591,0.045073883
74592,0.166715797
74593,0.590970933
