RefId,Weight(10Log/90NB)
73652,0.942927971
73653,0.95701933
73654,0.929609542
73655,0.957009659
73656,0.944404046
73657,0.95669197
73658,0.916433345
73659,0.966289732
73660,0.95697794
73661,0.92205885
73662,0.927311626
73663,0.927482776
73664,0.96725296
73665,0.929661387
73666,0.63932689
73667,0.570836251
73668,0.401583696
73669,0.639813916
73670,0.70726179
73671,0.473415437
73672,0.415595674
73673,0.633066232
73674,0.373232915
73675,0.563056239
73676,0.451882422
73677,0.406329778
73678,0.639743207
73679,0.490906916
73680,0.635938941
73681,0.770412972
73682,0.640671829
73683,0.5637321
73684,0.351045324
73685,0.410870248
73686,0.557030066
73687,0.489688266
73688,0.622480896
73689,0.453605123
73690,0.474352781
73691,0.354744618
73692,0.386794691
73693,0.010680206
73694,0.563147806
73695,0.637135484
73696,0.38158556
73697,0.330896107
73698,0.557425559
73699,0.11021491
73700,0.706764831
73701,0.378264362
73702,0.194463081
73703,0.639378064
73704,0.640464703
73705,0.355835107
73706,0.756143731
73707,0.554367523
73708,0.410809531
73709,0.402218021
73710,0.414149649
73711,0.403926728
73712,0.640683999
73713,0.354016497
73714,0.637593035
73715,0.493133011
73716,0.481366774
73717,0.566411824
73718,0.487048911
73719,0.26273538
73720,0.009763729
73721,0.413678966
73722,0.924674885
73723,0.289323891
73724,0.11581454
73725,0.306575743
73726,0.05567284
73727,0.057933687
73728,0.454744737
73729,0.339554137
73730,0.453726066
73731,0.424841449
73732,0.517051948
73733,0.454133829
73734,0.331550005
73735,0.005538117
73736,0.024775629
73737,0.167074624
73738,0.559924401
73739,0.004630176
73740,0.69812221
73741,0.365925173
73742,0.561829405
73743,0.296197866
73744,0.88938567
73745,0.004409802
73746,0.005360713
73747,0.454306807
73748,0.017501957
73749,0.106102811
73750,0.213279413
73751,0.641495585
73752,0.92500512
73753,0.146491584
73754,0.355164918
73755,0.430716585
73756,0.010652302
73757,0.096668984
73758,0.059435826
73759,0.04797349
73760,0.398646712
73761,0.005037114
73762,0.274438507
73763,0.765701639
73764,0.367346727
73765,0.004390518
73766,0.195015261
73767,0.573272682
73768,0.494978375
73769,0.468046141
73770,0.561194578
73771,0.397415949
73772,0.010177573
73773,0.009283844
73774,0.20460008
73775,0.022042286
73776,0.00788353
73777,0.707938364
73778,0.018318166
73779,0.304219102
73780,0.004886367
73781,0.473976899
73782,0.47681265
73783,0.076273951
73784,0.289740681
73785,0.346845671
73786,0.289368716
73787,0.636299342
73788,0.076477869
73789,0.005439574
73790,0.044559678
73791,0.495977246
73792,0.637133215
73793,0.20782923
73794,0.566295097
73795,0.120954467
73796,0.054592827
73797,0.240447209
73798,0.063110696
73799,0.2817806
73800,0.083110046
73801,0.557606229
73802,0.004856619
73803,0.366595861
73804,0.012635468
73805,0.475599569
73806,0.547215185
73807,0.296484885
73808,0.290000524
73809,0.173054994
73810,0.398139452
73811,0.004191645
73812,0.065979155
73813,0.00899657
73814,0.005504042
73815,0.073459257
73816,0.73423399
73817,0.145806412
73818,0.555660104
73819,0.921021572
73820,0.383034927
73821,0.361241016
73822,0.011637373
73823,0.09717355
73824,0.083367989
73825,0.150093895
73826,0.409317835
73827,0.555241631
73828,0.030397624
73829,0.090876787
73830,0.236140232
73831,0.172722549
73832,0.00447866
73833,0.273291734
73834,0.723997435
73835,0.151722879
73836,0.10380347
73837,0.060446688
73838,0.004415348
73839,0.106632197
73840,0.297898402
73841,0.087287783
73842,0.040160687
73843,0.006996212
73844,0.51367999
73845,0.008456796
73846,0.009781965
73847,0.095145516
73848,0.944378366
73849,0.752838232
73850,0.967158092
73851,0.34538557
73852,0.54008818
73853,0.589003729
73854,0.625865584
73855,0.610109626
73856,0.01944378
73857,0.562586697
73858,0.046863613
73859,0.518610153
73860,0.103579753
73861,0.268284442
73862,0.452635988
73863,0.545306637
73864,0.136973865
73865,0.433989491
73866,0.64933088
73867,0.208106464
73868,0.372341908
73869,0.459410398
73870,0.520081181
73871,0.140492037
73872,0.503983339
73873,0.455508392
73874,0.377780521
73875,0.532992276
73876,0.517137387
73877,0.691213877
73878,0.465524863
73879,0.197423099
73880,0.705060958
73881,0.368329857
73882,0.448771799
73883,0.355349223
73884,0.6132463
73885,0.691163604
73886,0.469950159
73887,0.70719993
73888,0.133366429
73889,0.272156473
73890,0.306717055
73891,0.211088855
73892,0.084670172
73893,0.216265208
73894,0.70130893
73895,0.471018585
73896,0.384381682
73897,0.223688133
73898,0.52673867
73899,0.26504292
73900,0.351020578
73901,0.37892499
73902,0.346762416
73903,0.482697434
73904,0.475597984
73905,0.926789289
73906,0.607109031
73907,0.70461213
73908,0.011849398
73909,0.700972195
73910,0.762188045
73911,0.225589837
73912,0.468325302
73913,0.293007699
73914,0.97514525
73915,0.340170067
73916,0.39659095
73917,0.341927862
73918,0.23944382
73919,0.614315042
73920,0.966871457
73921,0.943142834
73922,0.14588279
73923,0.980927483
73924,0.484199526
73925,0.403069188
73926,0.462757357
73927,0.431150689
73928,0.409106569
73929,0.568035646
73930,0.580532324
73931,0.597798446
73932,0.44608973
73933,0.474463516
73934,0.540282271
73935,0.632879103
73936,0.41970064
73937,0.541768842
73938,0.538152917
73939,0.499831588
73940,0.553023526
73941,0.378109075
73942,0.554155824
73943,0.477344869
73944,0.683507217
73945,0.510364669
73946,0.632478957
73947,0.271839795
73948,0.759851295
73949,0.788320718
73950,0.281055745
73951,0.196126017
73952,0.067429217
73953,0.371666729
73954,0.005494563
73955,0.927146634
73956,0.565443618
73957,0.32763503
73958,0.305308736
73959,0.405615069
73960,0.448922195
73961,0.28793786
73962,0.024485701
73963,0.32961793
73964,0.775845712
73965,0.212422405
73966,0.235904617
73967,0.013074959
73968,0.450007682
73969,0.813185726
73970,0.051611171
73971,0.568799137
73972,0.587441635
73973,0.137073612
73974,0.558823317
73975,0.413792926
73976,0.157001896
73977,0.787521566
73978,0.045142378
73979,0.234921679
73980,0.080501567
73981,0.201914393
73982,0.40679057
73983,0.23205199
73984,0.568108726
73985,0.005497582
73986,0.478231763
73987,0.368627449
73988,0.31248388
73989,0.929666128
73990,0.564155763
73991,0.493069065
73992,0.011669671
73993,0.005521497
73994,0.005908506
73995,0.341769569
73996,0.022121937
73997,0.009508242
73998,0.563451835
73999,0.415483013
74000,0.193168713
74001,0.34765546
74002,0.922590883
74003,0.309554791
74004,0.160419459
74005,0.112621599
74006,0.366145673
74007,0.476692113
74008,0.258599356
74009,0.214723051
74010,0.926261126
74011,0.660968665
74012,0.697680487
74013,0.13325112
74014,0.440059432
74015,0.41181915
74016,0.601767237
74017,0.815593497
74018,0.475783805
74019,0.446971264
74020,0.025375039
74021,0.095754622
74022,0.16624577
74023,0.014182758
74024,0.526889513
74025,0.290927552
74026,0.031342495
74027,0.533990597
74028,0.561020662
74029,0.070494499
74030,0.345822157
74031,0.758688639
74032,0.232456206
74033,0.011190238
74034,0.746013474
74035,0.129558981
74036,0.43527245
74037,0.903358228
74038,0.293659201
74039,0.261106323
74040,0.542252878
74041,0.429375693
74042,0.638758072
74043,0.424161531
74044,0.72470896
74045,0.423266472
74046,0.393843943
74047,0.194519641
74048,0.33402998
74049,0.324868219
74050,0.251531369
74051,0.407609956
74052,0.133504699
74053,0.38998705
74054,0.006293031
74055,0.600821892
74056,0.410479963
74057,0.304089425
74058,0.034791396
74059,0.130900502
74060,0.194566621
74061,0.586570508
74062,0.233381363
74063,0.94945879
74064,0.525103357
74065,0.357627043
74066,0.694856429
74067,0.137462799
74068,0.472307255
74069,0.359334676
74070,0.540941084
74071,0.495910829
74072,0.042514606
74073,0.345829575
74074,0.401555542
74075,0.635450941
74076,0.3568504
74077,0.585174663
74078,0.552412815
74079,0.012982001
74080,0.343031613
74081,0.08318015
74082,0.10879477
74083,0.47471064
74084,0.325203927
74085,0.065854967
74086,0.131974564
74087,0.007741068
74088,0.256936357
74089,0.420460285
74090,0.171016441
74091,0.425059043
74092,0.497509639
74093,0.006290859
74094,0.012783367
74095,0.221190602
74096,0.928229033
74097,0.22800988
74098,0.278225382
74099,0.496650372
74100,0.465437888
74101,0.33499924
74102,0.604833224
74103,0.488550389
74104,0.48418997
74105,0.447512895
74106,0.433693921
74107,0.538471908
74108,0.133504699
74109,0.449915635
74110,0.706453439
74111,0.054284382
74112,0.136796632
74113,0.451651468
74114,0.556632515
74115,0.559838266
74116,0.944133116
74117,0.563121412
74118,0.708899051
74119,0.63416609
74120,0.275865004
74121,0.328327878
74122,0.488471038
74123,0.925321554
74124,0.565146295
74125,0.250219093
74126,0.047823244
74127,0.400535048
74128,0.369587575
74129,0.561926675
74130,0.399959574
74131,0.923535648
74132,0.259857424
74133,0.133504699
74134,0.422389252
74135,0.708684983
74136,0.470245639
74137,0.482528534
74138,0.393311682
74139,0.323095623
74140,0.559669461
74141,0.503574598
74142,0.183965751
74143,0.541452811
74144,0.407047129
74145,0.928882873
74146,0.346958891
74147,0.458110815
74148,0.637390966
74149,0.231218936
74150,0.191606355
74151,0.637072738
74152,0.430422113
74153,0.347766015
74154,0.397279193
74155,0.336285793
74156,0.942904581
74157,0.755724297
74158,0.552804108
74159,0.187705874
74160,0.944479468
74161,0.438266531
74162,0.560981026
74163,0.770367459
74164,0.350724797
74165,0.397864188
74166,0.441808208
74167,0.38903787
74168,0.922111444
74169,0.497909034
74170,0.501281762
74171,0.943258734
74172,0.245010604
74173,0.412642062
74174,0.642034434
74175,0.486880973
74176,0.267922688
74177,0.239251496
74178,0.483640151
74179,0.957067874
74180,0.402263513
74181,0.705577299
74182,0.320885561
74183,0.770007734
74184,0.24905168
74185,0.278017558
74186,0.493108328
74187,0.491102544
74188,0.564585026
74189,0.755123278
74190,0.103566941
74191,0.064529827
74192,0.363570189
74193,0.856066534
74194,0.433426043
74195,0.507496598
74196,0.63059291
74197,0.392136136
74198,0.300487048
74199,0.636808971
74200,0.274568102
74201,0.432411392
74202,0.361581642
74203,0.600988228
74204,0.502109497
74205,0.21993138
74206,0.422777259
74207,0.313566496
74208,0.564465226
74209,0.214223411
74210,0.215356674
74211,0.477538536
74212,0.392558951
74213,0.503183162
74214,0.158730751
74215,0.439445848
74216,0.207658598
74217,0.437569827
74218,0.215072498
74219,0.158398711
74220,0.166585499
74221,0.38300856
74222,0.323784465
74223,0.187302463
74224,0.018024598
74225,0.364141574
74226,0.322063969
74227,0.11021491
74228,0.477101234
74229,0.188445725
74230,0.502893955
74231,0.643768909
74232,0.325131575
74233,0.133504699
74234,0.426213948
74235,0.262993963
74236,0.562317598
74237,0.636561295
74238,0.285952887
74239,0.565080598
74240,0.565738927
74241,0.454032442
74242,0.390219023
74243,0.435341943
74244,0.034548945
74245,0.114686937
74246,0.866981947
74247,0.030785513
74248,0.027771552
74249,0.007180034
74250,0.00320697
74251,0.282771387
74252,0.003400188
74253,0.06745697
74254,0.099350481
74255,0.273397102
74256,0.492189821
74257,0.062746088
74258,0.116063242
74259,0.101460851
74260,0.003995447
74261,0.045959473
74262,0.01775617
74263,0.335188804
74264,0.031526488
74265,0.103408228
74266,0.230184135
74267,0.52987803
74268,0.944454645
74269,0.543676775
74270,0.227759307
74271,0.003444801
74272,0.048491515
74273,0.024388839
74274,0.147786033
74275,0.628718287
74276,0.244459967
74277,0.08168577
74278,0.267462263
74279,0.474106339
74280,0.110175247
74281,0.390166389
74282,0.014033684
74283,0.003803111
74284,0.01440371
74285,0.105410255
74286,0.006200289
74287,0.204892745
74288,0.236661615
74289,0.008291614
74290,0.15867255
74291,0.214619341
74292,0.459694207
74293,0.094794976
74294,0.965883381
74295,0.261990333
74296,0.767221649
74297,0.908394563
74298,0.30208479
74299,0.981085431
74300,0.146397024
74301,0.939976801
74302,0.061945255
74303,0.520511635
74304,0.604595577
74305,0.703666563
74306,0.5362807
74307,0.126570603
74308,0.37713791
74309,0.585736877
74310,0.199460579
74311,0.461923108
74312,0.244438956
74313,0.258597121
74314,0.156221093
74315,0.44740838
74316,0.311759879
74317,0.376335443
74318,0.462711098
74319,0.548797847
74320,0.004373661
74321,0.460035816
74322,0.45300415
74323,0.017278146
74324,0.479193443
74325,0.261929202
74326,0.256157831
74327,0.611834076
74328,0.018470774
74329,0.327326107
74330,0.616956524
74331,0.532248987
74332,0.206037398
74333,0.625518477
74334,0.295227741
74335,0.01408239
74336,0.234025428
74337,0.397748098
74338,0.374400082
74339,0.167715821
74340,0.420478628
74341,0.431450961
74342,0.193587939
74343,0.577452723
74344,0.558235217
74345,0.486640272
74346,0.130702871
74347,0.479814126
74348,0.524837246
74349,0.288317065
74350,0.005688269
74351,0.539637494
74352,0.331080219
74353,0.555228175
74354,0.421675982
74355,0.004532733
74356,0.4585055
74357,0.500705446
74358,0.616501666
74359,0.311993767
74360,0.185468185
74361,0.853031434
74362,0.911603027
74363,0.956353166
74364,0.912012762
74365,0.086104105
74366,0.025056154
74367,0.111471148
74368,0.939904152
74369,0.938173976
74370,0.445089574
74371,0.693023492
74372,0.16925747
74373,0.922989121
74374,0.681650286
74375,0.232442891
74376,0.624224921
74377,0.294596325
74378,0.253293347
74379,0.950065307
74380,0.513517135
74381,0.286483671
74382,0.014418133
74383,0.527032603
74384,0.368978137
74385,0.298543124
74386,0.385312205
74387,0.924364596
74388,0.337801993
74389,0.913406811
74390,0.36929622
74391,0.294728679
74392,0.159455122
74393,0.319564091
74394,0.450515738
74395,0.966869059
74396,0.364678507
74397,0.36954212
74398,0.758809906
74399,0.559531997
74400,0.533870985
74401,0.230273741
74402,0.621858784
74403,0.884553503
74404,0.27755593
74405,0.700172705
74406,0.438868697
74407,0.55679574
74408,0.311771028
74409,0.197155839
74410,0.450029086
74411,0.681798753
74412,0.235942053
74413,0.479918421
74414,0.309746026
74415,0.495264904
74416,0.462130222
74417,0.48382411
74418,0.941070521
74419,0.372910559
74420,0.364839978
74421,0.381760089
74422,0.547195775
74423,0.33325875
74424,0.252502666
74425,0.637496543
74426,0.497662553
74427,0.267464415
74428,0.4424924
74429,0.35075196
74430,0.132624017
74431,0.006881015
74432,0.554647755
74433,0.560461683
74434,0.251130525
74435,0.699733833
74436,0.128578459
74437,0.481049658
74438,0.981447586
74439,0.91417466
74440,0.59868911
74441,0.243601842
74442,0.385755869
74443,0.130825868
74444,0.337942282
74445,0.585156668
74446,0.608534776
74447,0.007465379
74448,0.263226538
74449,0.926962475
74450,0.371859351
74451,0.527089353
74452,0.721550052
74453,0.47366477
74454,0.967147512
74455,0.018767576
74456,0.852574231
74457,0.549582147
74458,0.40569735
74459,0.624318582
74460,0.370033757
74461,0.452761662
74462,0.350420121
74463,0.404729377
74464,0.016850023
74465,0.76332933
74466,0.222161965
74467,0.20964905
74468,0.383966009
74469,0.515739045
74470,0.346315659
74471,0.94369704
74472,0.926610953
74473,0.277645969
74474,0.754668261
74475,0.421856556
74476,0.057515227
74477,0.8575188
74478,0.943771629
74479,0.804938378
74480,0.336334631
74481,0.193808325
74482,0.730257023
74483,0.46656351
74484,0.923911688
74485,0.873393636
74486,0.89201247
74487,0.207725368
74488,0.056207505
74489,0.698713845
74490,0.006224172
74491,0.695947506
74492,0.528342158
74493,0.465960417
74494,0.942319006
74495,0.200449117
74496,0.392166384
74497,0.64101555
74498,0.349607666
74499,0.635085066
74500,0.95706546
74501,0.352928111
74502,0.542188525
74503,0.928840707
74504,0.54161238
74505,0.015006067
74506,0.05847469
74507,0.477402576
74508,0.043115703
74509,0.97411226
74510,0.442976545
74511,0.029774927
74512,0.165749902
74513,0.512323394
74514,0.007291237
74515,0.050361593
74516,0.247899662
74517,0.813260654
74518,0.458681163
74519,0.944015771
74520,0.623946699
74521,0.691557041
74522,0.628725829
74523,0.475827056
74524,0.008784586
74525,0.559960936
74526,0.428868367
74527,0.363378432
74528,0.295770167
74529,0.334065993
74530,0.253593586
74531,0.571807865
74532,0.021460232
74533,0.445495864
74534,0.372985937
74535,0.546017561
74536,0.631208453
74537,0.92007281
74538,0.481634673
74539,0.339879825
74540,0.072840075
74541,0.109006376
74542,0.527893434
74543,0.433347458
74544,0.317986518
74545,0.031311855
74546,0.634595734
74547,0.634393267
74548,0.160573686
74549,0.04387038
74550,0.381655403
74551,0.234339261
74552,0.50685614
74553,0.071971752
74554,0.008253956
74555,0.441123167
74556,0.557437421
74557,0.021280906
74558,0.028214773
74559,0.635134365
74560,0.18827609
74561,0.259998873
74562,0.21808861
74563,0.165749994
74564,0.531152764
74565,0.261869627
74566,0.852695351
74567,0.149267135
74568,0.940659399
74569,0.025213312
74570,0.053794933
74571,0.767596429
74572,0.113648378
74573,0.11944699
74574,0.219535592
74575,0.405066294
74576,0.437424212
74577,0.117969912
74578,0.691227973
74579,0.441141764
74580,0.386826131
74581,0.296226974
74582,0.241160855
74583,0.308663944
74584,0.608681258
74585,0.009688659
74586,0.428675905
74587,0.157914962
74588,0.003221881
74589,0.700689136
74590,0.961137873
74591,0.011019798
74592,0.417596966
74593,0.405380155
74594,0.900509976
74595,0.504594881
74596,0.879293039
74597,0.159605835
74598,0.010630699
74599,0.351876201
74600,0.411472477
74601,0.243922361
74602,0.04896937
74603,0.046646926
74604,0.967073489
74605,0.625239599
74606,0.912959639
74607,0.908198579
74608,0.027119146
74609,0.938607894
74610,0.91017771
74611,0.848532241
74612,0.271083031
74613,0.904071724
74614,0.083725789
74615,0.878836549
74616,0.387661558
74617,0.70490958
74618,0.004660033
74619,0.928735768
74620,0.021186955
74621,0.008096338
74622,0.626667492
74623,0.414610672
74624,0.043109573
74625,0.085388235
74626,0.258604098
74627,0.601372671
74628,0.627075655
74629,0.599040895
74630,0.424942559
74631,0.685921514
74632,0.118372075
74633,0.021189206
74634,0.563548405
74635,0.100683142
74636,0.76654438
